r0,r1,l0,l1,i1,i2
52.7377521613833,88.55801104972376,46.56927426955701,75.04458598726114,8,8
51.354466858789635,86.96850828729282,47.33270499528746,74.2513028372901,8,8
52.65129682997119,87.42265193370166,45.1272384542884,73.77533294730748,8,8
51.0951008645533,87.57403314917127,47.417530631479735,74.56861609727852,8,8
51.00864553314122,86.51436464088398,46.484448633364764,75.28257093225245,8,8
51.0951008645533,86.36298342541437,48.18096135721018,75.67921250723799,8,8
49.79827089337175,86.81712707182321,47.417530631479735,74.09264620729589,8,8
51.959654178674356,87.8767955801105,47.07822808671065,75.9171974522293,8,8
51.0951008645533,87.27127071823205,46.484448633364764,73.61667631731326,8,8
50.48991354466858,86.51436464088398,46.993402450518374,74.80660104226983,8,8
50.835734870317,86.13591160220994,47.07822808671065,75.12391430225826,8,8
50.48991354466858,87.64972375690608,46.484448633364764,74.171974522293,8,8
50.057636887608055,88.70939226519337,46.484448633364764,74.40995946728431,8,8
50.144092219020166,87.27127071823205,47.16305372290293,73.93398957730167,8,8
49.88472622478386,87.11988950276243,47.417530631479735,75.20324261725536,8,8
49.27953890489914,88.40662983425415,47.24787935909518,75.12391430225826,8,8
49.538904899135446,87.11988950276243,47.841658812441096,74.96525767226404,8,8
52.39193083573488,87.64972375690608,47.07822808671065,75.20324261725536,8,8
50.057636887608055,86.6657458563536,45.975494816211125,74.171974522293,8,8
49.10662824207492,87.64972375690608,46.993402450518374,75.20324261725536,8,8
49.10662824207492,86.43867403314917,47.16305372290293,76.07585408222351,8,8
50.92219020172911,86.21160220994476,46.484448633364764,75.44122756224667,8,8
48.933717579250725,87.11988950276243,47.07822808671065,74.88592935726693,8,8
49.19308357348703,86.36298342541437,46.65409990574929,75.20324261725536,8,8
48.328530259366005,87.57403314917127,46.399622997172486,77.7417486971627,9,9
48.5014409221902,85.83314917127072,47.07822808671065,75.59988419224088,9,9
47.723342939481256,87.04419889502762,50.30160226201696,77.97973364215403,9,9
47.55043227665706,85.45469613259668,50.64090480678604,77.26577880718008,9,9
47.46397694524495,85.5303867403315,46.56927426955701,74.01331789229879,9,9
46.34005763688762,87.04419889502762,46.399622997172486,74.72727272727273,9,9
48.328530259366005,86.28729281767956,45.1272384542884,75.52055587724378,9,9
45.994236311239206,85.98453038674033,44.70311027332704,73.45801968731905,9,9
45.821325648414984,85.45469613259668,43.9396795475966,73.61667631731326,10,10
47.89625360230548,87.72541436464088,41.39491046182846,71.87145338737696,10,10
49.79827089337175,88.25524861878453,41.39491046182846,72.26809496236248,10,10
48.58789625360231,87.57403314917127,41.47973609802074,71.47481181239144,10,10
50.662824207492804,89.0878453038674,41.564561734213015,70.60220034742328,10,10
49.452449567723335,89.46629834254144,40.88595664467485,72.82339316734222,10,10
48.5014409221902,89.0878453038674,39.613572101790766,71.15749855240301,10,10
50.835734870317,88.02817679558011,39.95287464655985,72.5060799073538,10,10
46.25360230547551,88.33093922651933,40.46182846371349,74.01331789229879,10,10
46.68587896253601,88.10386740331492,41.39491046182846,73.29936305732484,10,10
47.118155619596536,88.70939226519337,38.25636192271443,73.45801968731905,10,10
45.12968299711815,87.04419889502762,40.37700282752121,72.4267515923567,10,10
45.56195965417868,87.8011049723757,39.10461828463713,72.10943833236827,10,10
44.78386167146974,88.02817679558011,41.39491046182846,73.06137811233353,10,10
45.47550432276657,88.70939226519337,41.649387370405265,74.88592935726693,10,10
44.87031700288185,86.81712707182321,40.54665409990574,73.61667631731326,10,10
44.95677233429396,88.33093922651933,41.73421300659754,74.2513028372901,10,10
41.84438040345822,87.57403314917127,41.055607917059376,73.29936305732484,11,11
43.31412103746399,86.89281767955801,41.73421300659754,73.22003474232774,11,11
37.60806916426513,87.11988950276243,42.24316682375118,76.39316734221192,11,11
38.040345821325644,85.7574585635359,41.81903864278982,75.83786913723219,11,11
41.066282420749275,85.6060773480663,43.006597549481626,74.40995946728431,11,11
38.55907780979828,86.36298342541437,41.140433553251654,73.69600463231036,11,11
38.47262247838617,86.81712707182321,41.988689915174376,74.48928778228141,11,11
38.213256484149866,87.19558011049723,42.073515551366626,74.56861609727852,11,11
38.55907780979828,88.48232044198895,40.9707822808671,75.59988419224088,12,12
39.855907780979834,89.84475138121547,36.55984919886899,76.71048060220035,12,12
42.19020172910663,90.1475138121547,35.71159283694628,73.22003474232774,12,12
38.645533141210365,90.60165745856354,34.524033930254475,73.37869137232194,12,12
39.59654178674353,89.76906077348066,34.60885956644675,74.3306311522872,12,12
39.942363112391945,88.10386740331492,34.269557021677656,72.03011001737116,12,12
38.99135446685878,90.60165745856354,34.18473138548539,72.664736537348,12,12
37.78097982708934,88.78508287292817,34.778510838831295,73.53734800231615,12,12
36.31123919308358,89.16353591160221,34.43920829406221,73.61667631731326,12,12
37.0028818443804,89.0878453038674,35.0329877474081,74.09264620729589,13,13
37.0028818443804,88.33093922651933,33.93025447690857,74.56861609727852,13,13
35.53314121037464,89.92044198895027,34.099905749293114,73.37869137232194,13,13
34.236311239193085,88.93646408839778,32.403393025447684,75.67921250723799,14,14
32.766570605187326,88.48232044198895,33.42130065975495,77.4244354371743,15,15
29.913544668587903,87.49834254143646,34.60885956644675,79.40764331210191,15,15
30.432276657060513,89.39060773480664,34.099905749293114,79.56629994209612,15,15
28.789625360230545,88.86077348066298,33.76060320452403,77.97973364215403,15,15
29.39481268011528,90.75303867403315,30.70688030160227,76.47249565720904,16,16
32.766570605187326,95.59723756906078,25.278039585296895,76.47249565720904,16,16
32.074927953890494,92.4939226519337,25.193213949104617,75.9171974522293,16,16
31.037463976945247,91.05580110497237,26.380772855796423,79.48697162709901,16,16
26.80115273775216,91.50994475138121,27.22902921771913,79.64562825709322,17,17
24.81268011527378,90.82872928176796,26.380772855796423,82.26346265199768,18,18
23.68876080691642,91.73701657458564,27.05937794533459,83.37405906195715,18,18
24.55331412103746,90.67734806629834,26.295947219604145,83.05674580196873,18,18
23.602305475504323,92.34254143646409,25.5325164938737,81.86682107701216,18,18
20.489913544668582,91.81270718232044,25.023562676720076,84.2466705269253,18,18
20.66282420749279,92.4182320441989,25.78699340245052,83.92935726693689,18,18
18.933717579250725,92.56961325966851,24.429783223374173,84.88129704690215,18,18
18.5014409221902,94.38618784530387,25.108388312912354,85.9125651418645,18,18
18.933717579250725,94.38618784530387,23.072573044297826,87.65778807180081,19,19
18.847262247838614,94.23480662983425,19.42507068803016,85.6745801968732,20,20
16.685878962536023,95.44585635359115,19.84919886899152,85.9918934568616,20,20
15.043227665706056,93.85635359116021,19.42507068803016,88.60972785176607,21,21
12.968299711815561,94.61325966850829,17.55890669180019,90.35495078170237,21,21
12.449567723342938,94.53756906077348,17.81338360037701,89.79965257672264,21,21
11.844380403458217,94.00773480662984,17.898209236569272,90.35495078170237,21,21
10.374639769452443,94.7646408839779,17.134778510838828,91.62420382165605,22,22
8.213256484149852,95.44585635359115,15.438265786993398,91.22756224667053,22,22
8.472622478386171,95.44585635359115,14.165881244109329,92.33815865663,23,23
6.829971181556189,94.7646408839779,14.420358152686148,92.25883034163289,23,23
7.175792507204605,96.05138121546962,12.808671065032982,92.81412854661262,24,24
6.051873198847261,95.59723756906078,11.281809613572108,93.76606832657788,24,24
5.3602305475504295,95.67292817679558,10.688030160226205,94.40069484655471,25,25
3.371757925072046,95.67292817679558,8.991517436380775,94.0833815865663,26,26
3.1988472622478383,96.58121546961326,8.397737983034872,93.68674001158078,26,26
1.2968299711815519,95.44585635359115,6.955702167766262,95.27330631152287,26,26
0.17291066282420786,95.52154696132597,7.0405278039585255,95.19397799652577,27,27
-0.9510086455331361,96.9596685082873,-1.4420358152686106,88.05442964678633,28,28
-1.8155619596541754,95.82430939226519,3.901979264844485,92.97278517660683,28,28
-2.6801152737752147,96.42983425414364,2.968897266729499,94.1627099015634,29,29
-3.9769452449567666,95.82430939226519,2.120640904806791,93.36942675159236,29,29
-3.544668587896254,95.67292817679558,1.1875589066918053,93.52808338158657,30,30
-2.42074927953891,96.73259668508287,1.1875589066918053,92.4968152866242,30,30
-5.187319884726222,96.42983425414364,-0.9330819981149858,92.65547191661841,30,30
-6.5706051873198845,94.99171270718232,-1.357210179076347,91.78286045165027,31,31
-3.544668587896254,98.47348066298342,-7.973609802073511,86.70584829183555,32,32
-3.2853025936599494,96.58121546961326,-6.616399622997179,89.1650260567458,33,33
-7.6945244956772285,94.31049723756907,-5.08953817153629,90.43427909669948,33,33
-8.818443804034587,95.29447513812154,-3.901979264844485,90.03763752171396,33,33
-8.991354466858795,95.37016574585635,-5.004712535344012,89.56166763173132,34,34
-10.461095100864554,93.85635359116021,-4.241281809613568,89.72032426172554,34,34
-12.968299711815561,93.6292817679558,-5.598491988689915,89.87898089171975,34,34
-12.103746397694522,93.7049723756906,-6.531573986804901,90.51360741169658,35,35
-12.536023054755049,93.17513812154696,-6.870876531573984,90.9102489866821,35,35
-12.708933717579256,92.34254143646409,-8.652214891611692,90.35495078170237,36,36
-12.708933717579256,91.73701657458564,-9.076343072573039,89.00636942675159,36,36
-13.8328530259366,91.2828729281768,-9.75494816211122,89.40301100173711,37,37
-14.178674351585016,91.2828729281768,-10.348727615457122,90.35495078170237,38,38
-14.438040345821321,92.26685082872928,-10.518378887841664,89.0856977417487,38,38
-14.870317002881848,91.20718232044199,-12.045240339302538,87.81644470179502,39,39
-14.092219020172905,91.73701657458564,-11.960414703110274,85.9125651418645,40,40
-14.265129682997113,90.67734806629834,-12.384542884071635,85.8332368268674,40,40
-14.092219020172905,91.50994475138121,-14.505183788878412,85.59525188187608,41,41
-15.129682997118152,88.93646408839778,-13.572101790763426,83.45338737695425,42,42
-14.69740634005764,90.67734806629834,-12.89349670122526,83.29473074696004,42,42
-15.129682997118152,89.61767955801105,-13.487276154571163,82.4221192819919,42,42
-16.340057636887607,87.27127071823205,-14.33553251649387,81.31152287203243,43,43
-15.216138328530263,85.83314917127072,-16.965127238454286,78.13839027214823,43,43
-17.982708933717575,87.27127071823205,-15.183788878416593,78.13839027214823,44,44
-12.449567723342938,86.59005524861878,-19.50989632422244,73.06137811233353,44,44
-16.945244956772328,84.16795580110497,-17.643732327992467,76.39316734221192,45,45
-14.69740634005764,85.98453038674033,-19.84919886899152,73.61667631731326,45,45
-12.795389048991353,85.6060773480663,-20.103675777568327,71.79212507237985,45,45
-12.795389048991353,86.51436464088398,-21.37606032045241,71.47481181239144,45,45
-12.622478386167145,84.31933701657458,-22.64844486333648,72.4267515923567,45,45
-13.8328530259366,83.25966850828729,-23.327049952874646,70.44354371742907,45,45
-13.74639769452449,82.95690607734807,-25.278039585296895,71.31615518239722,45,45
-15.561959654178679,83.71381215469613,-25.193213949104617,72.18876664736537,46,46
-17.46397694524495,83.94088397790055,-25.5325164938737,69.57093225246092,46,46
-16.080691642651303,84.62209944751382,-27.48350612629595,67.98436595251881,46,46
-18.760806916426517,82.57845303867403,-25.278039585296895,67.34973943254198,46,46
-19.27953890489914,80.68618784530386,-27.907634307257304,67.6670526925304,47,47
-15.907780979827095,80.15635359116023,-27.992459943449575,67.03242617255356,47,47
-18.32853025936599,76.67458563535912,-26.295947219604145,65.68384481760278,47,47
-17.377521613832855,78.26408839779006,-26.804901036757776,64.89056166763173,48,48
-20.7492795389049,78.18839779005525,-26.974552309142318,64.5732484076433,48,48
-20.66282420749279,78.41546961325967,-27.907634307257304,65.36653155761437,48,48
-22.910662824207492,77.5828729281768,-25.5325164938737,64.335263462652,48,48
-22.651296829971187,76.82596685082873,-25.61734213006598,63.93862188766647,49,49
-22.824207492795395,76.14475138121547,-24.684260131950992,64.09727851766068,49,49
-21.440922190201732,75.69060773480663,-26.126295947219603,62.669368847712796,49,49
-22.997118155619603,73.64696132596686,-27.3138548539114,61.796757382744644,49,49
-23.256484149855908,72.28453038674033,-25.36286522148916,61.40011580775912,50,50
-22.910662824207492,71.14917127071823,-25.702167766258242,60.92414591777649,50,50
-21.52737752161383,73.04143646408839,-17.98303487276155,59.57556456282571,50,50
-23.0835734870317,69.55966850828729,-26.380772855796415,56.00579038795599,50,50
-22.046109510086453,68.27292817679557,-25.61734213006598,55.212507237984944,51,51
-24.034582132564836,66.60773480662984,-25.108388312912354,55.68847712796757,51,51
-22.39193083573487,67.81878453038674,-20.612629594721966,54.10191082802548,51,51
-21.52737752161383,64.79116022099447,-24.853911404335534,51.88071800810654,52,52
-19.538904899135446,66.60773480662984,-28.077285579641845,47.59698899826289,52,52
-20.576368876080693,67.89447513812155,-22.64844486333648,49.81818181818182,52,52
-22.21902017291066,62.8232044198895,-22.39396795475966,50.21482339316734,52,52
-21.61383285302594,58.43314917127072,-21.715362865221493,48.31094383323683,53,53
-23.861671469740628,57.146408839779006,-23.327049952874646,46.72437753329473,54,54
-24.38040345821325,57.22209944751381,-21.800188501413757,47.438332368268675,54,54
-21.700288184438037,59.79558011049724,-24.09048067860509,43.86855819339896,54,54
-24.034582132564836,55.10276243093923,-22.733270499528743,41.72669368847713,54,54
-23.94812680115274,51.31823204419889,-24.51460885956645,39.90214244354372,55,55
-25.24495677233429,49.27458563535912,-23.83600377002827,38.87087434858135,55,55
-23.256484149855908,50.63701657458564,-25.78699340245052,36.41169658367111,55,55
-26.195965417867434,46.47403314917127,-25.871819038642784,34.269832078749275,56,56
-26.282420749279538,42.76519337016575,-25.193213949104617,31.73132599884192,56,56
-25.850144092219026,43.06795580110497,-25.5325164938737,28.954834973943253,56,56
-27.492795389048993,37.693922651933704,-24.09048067860509,29.668789808917197,57,57
-24.985590778097986,34.28784530386741,-23.157398680490104,23.798494499131444,57,57
-23.861671469740628,32.925414364640886,-21.800188501413757,21.894614939200927,57,57
-25.50432276657061,28.383977900552487,-19.764373232799244,18.721482339316733,57,57
-26.195965417867434,23.16132596685083,-19.25541941564562,16.5002895193978,58,58
-20.317002881844374,18.61988950276243,-16.625824693685203,11.661262304574407,58,58
-21.268011527377524,16.65193370165746,-16.11687087653158,10.23335263462652,58,58
-20.576368876080693,13.01878453038674,-14.165881244109329,8.646786334684425,59,59
-20.144092219020166,9.688397790055248,-11.19698397737983,6.346265199768385,60,60
-19.971181556195972,5.071270718232044,-12.214891611687094,1.98320787492762,61,61
-16.599423631123926,4.768508287292818,-11.19698397737983,1.7452229299363058,62,62
-17.63688760806916,3.481767955801105,-10.688030160226205,0.9519397799652577,63,63
-16.42651296829972,2.9519337016574587,-11.281809613572108,-1.4279096699478866,64,64
-12.708933717579256,2.422099447513812,-11.536286522148913,-3.5697741748697163,65,65
-13.054755043227672,1.5138121546961325,-11.705937794533455,-2.6971627099015634,65,65
-13.314121037463977,0.9839779005524862,-6.955702167766262,-2.459177764910249,65,65
-7.521613832853021,0.6812154696132596,-8.652214891611692,-6.584250144759699,65,65
-3.8904899135446698,2.7248618784530385,-4.156456173421304,-5.156340474811812,66,66
-1.8155619596541754,0.5298342541436464,-0.7634307257304442,-5.156340474811812,67,67
-1.210374639769455,1.2867403314917127,-2.3751178133835964,-5.156340474811812,67,67
3.0259365994236305,1.438121546961326,1.69651272384543,-5.711638679791546,67,67
5.965417867435164,-0.9082872928176795,9.076343072573039,-5.790966994788651,68,68
9.94236311239193,0.5298342541436464,14.420358152686148,-3.3317892298784018,69,69
11.325648414985594,2.422099447513812,14.420358152686148,-4.12507237984945,69,69
14.351585014409224,1.211049723756906,14.250706880301607,-5.156340474811812,69,69
17.809798270893367,-1.0596685082872928,23.751178133836007,-3.0144759698899826,70,70
20.66282420749279,0.45414364640883975,27.31385485391141,-3.1731325998841924,71,71
24.63976945244957,0.9839779005524862,26.295947219604145,-3.5697741748697163,71,71
28.44380403458213,3.8602209944751382,27.737983034872755,-6.1876085697741745,71,71
32.3342939481268,3.8602209944751382,35.88124410933082,-3.4904458598726116,72,72
34.92795389048992,3.935911602209945,38.0018850141376,-3.5697741748697163,73,73
34.841498559077806,5.676795580110498,41.73421300659754,-1.6658946149392009,73,73
37.34870317002881,9.688397790055248,41.649387370405265,-0.47596988998262885,73,73
36.39769452449568,11.050828729281768,45.466540999057486,4.997683844817603,74,74
39.164265129683,11.429281767955802,48.18096135721018,8.170816444701796,75,75
40.28818443804033,15.667955801104972,48.18096135721018,8.567458019687319,75,75
42.276657060518744,19.07403314917127,50.30160226201696,11.343949044585987,75,75
44.697406340057626,20.360773480662985,51.48916116870876,16.420961204400694,76,76
42.70893371757924,21.874585635359114,51.91328934967012,15.310364794441227,76,76
46.512968299711815,25.886187845303866,53.01602262016965,18.245512449334104,76,76
43.8328530259366,25.129281767955803,53.10084825636193,20.94267515923567,77,77
48.06916426512967,31.108839779005525,56.83317624882187,22.370584829183557,77,77
49.88472622478386,33.0767955801105,56.663524976437316,26.019687319050377,78,78
49.88472622478386,32.09281767955801,56.91800188501415,27.20961204400695,78,78
52.39193083573488,36.482872928176796,54.37323279924598,26.099015634047483,78,78
52.82420749279538,37.23977900552486,59.123468426013204,32.12796757382745,79,79
52.04610951008647,40.040331491712706,57.681432610744594,32.445280833815865,79,79
54.380403458213266,41.70552486187845,57.85108388312912,34.11117544875507,79,79
51.61383285302594,44.12762430939227,57.42695570216776,37.52229299363057,80,80
53.86167146974063,47.38232044198895,59.29311969839773,42.440648523451074,80,80
55.93659942363112,48.896132596685085,61.1592836946277,43.154603358425014,81,81
54.985590778097986,49.95580110497237,59.208294062205454,44.265199768384484,81,81
56.02305475504323,50.864088397790056,60.73515551366634,44.979154603358424,81,81
57.57925072046109,50.71270718232044,62.601319509896314,46.803705848291834,82,82
58.01152737752162,51.92375690607735,62.601319509896314,45.53445280833816,82,82
59.91354466858789,51.54530386740331,65.48539114043356,44.979154603358424,82,82
60.864553314121025,53.059116022099445,65.40056550424129,46.803705848291834,83,83
61.72910662824208,52.60497237569061,65.82469368520265,43.70990156340475,83,83
63.63112391930835,51.696685082872925,67.18190386427898,44.74116965836711,84,84
