rx,ry,lx,ly
0.3526905445705981,0.8684875966240087,0.3407613526471006,0.914433118192818
0.3526905445705981,0.8684875966240087,0.3407613526471006,0.914433118192818
0.33584230018219996,0.9011849540619072,0.35500605891279924,0.8888158928133749
0.31218122898198913,0.9361788335802816,0.38303847495948623,0.8011697135176566
0.3426540715909669,0.8664640157740928,0.3625185736676648,0.8546635574094483
0.3432532314102446,0.8452694981750883,0.34934478731973095,0.8647663681165432
0.34345846369336785,0.8030146824296646,0.33991554855669226,0.8588378484976733
0.34080736249737437,0.7897321109906247,0.3289736882553722,0.8567110063386433
0.325804517185616,0.7527049004225924,0.3238691719243225,0.8399431037129078
0.3217707672553723,0.7702658208237647,0.3188328076693273,0.8370620976996971
0.29706711197520747,0.6602942552116251,0.31725102682152084,0.8300944396951742
0.3158959958575458,0.7792052278151865,0.31070428291071156,0.8404488476012801
0.298192728595098,0.8089790699622751,0.32213705026029854,0.7895372884432568
0.3084657583101638,0.7898984404530137,0.3065369206621995,0.8323332332241854
0.3078321824677615,0.7892750575723183,0.31141800157266986,0.8296421161433698
0.3077895421426986,0.7871461012404422,0.3109955601887215,0.8254058368971545
0.31006321399303527,0.7815275327760107,0.30804550671382575,0.8318137118238818
0.30946300060370713,0.7795188058651414,0.3078650460654764,0.8300737121283402
0.30841730455590777,0.780710257540726,0.3067788614182755,0.8302416636648345
0.30909113749388667,0.7731210102630022,0.3068688794718192,0.8324313969211945
0.3082324950666429,0.7745956528536744,0.3078006365848509,0.824782259648184
0.3085041492110587,0.7828401579099468,0.3089706136926476,0.8260572987891208
0.306117682553698,0.7867645224338166,0.30829632097180293,0.8239596867054437
0.3071903849087882,0.7423188181814435,0.3082625859796237,0.8270622544559169
0.30844286380153474,0.7842365552539722,0.30960096468195614,0.8192865647660582
0.2913074178860268,0.8136015048528178,0.31759643321778325,0.7843393498414214
0.30152290967251066,0.788969767689255,0.3101518367061551,0.8179932817452631
0.30107816745033267,0.7877166474004149,0.3092657045879404,0.8192027689825114
0.29984475342845623,0.7906544304405335,0.3049163349184159,0.8188301807513969
0.29860941949345043,0.7880816311657965,0.3026553743206401,0.8276457917083132
0.29954290758967955,0.783718278072215,0.30505958291268176,0.817927118893528
0.30029508230685775,0.7825038073286528,0.30471613246370843,0.8178432027002576
0.2995151739323492,0.7875973261847135,0.3055280625359589,0.819452348197639
0.30117961542663196,0.7858991119823486,0.3071851989249994,0.8156194447959213
0.29810240063835386,0.7989711981708069,0.31284541440025804,0.8041119439012954
0.29864785824031304,0.7926677823854852,0.3126588291128174,0.797239190198751
0.29930181583481613,0.7882364382083709,0.31253476390143403,0.7986275786254545
0.2991958502631022,0.783646053463957,0.31072213568286455,0.7976005951735712
0.29717192103146467,0.7911760487859085,0.31239818093830923,0.7962545109433051
0.29770249203635907,0.7956485859027365,0.31091375494973167,0.7974006949070818
0.29781554718690506,0.7943006908797426,0.31280668063124345,0.7932748368466865
0.2986882114493721,0.7867297082164196,0.31047403309222565,0.8020005605229095
0.29654765241615516,0.7946766698239381,0.3104037037858848,0.799179158824055
0.2982126844568338,0.7914191568911465,0.31064791774454426,0.7943221100214943
0.2954283797443162,0.7953137491904441,0.31014720889843816,0.785893048624734
0.2926974853327111,0.797808541650843,0.3106309112513039,0.7866543879211467
0.3016552441361784,0.7832435664598341,0.3155763401554709,0.7796061672303741
0.29972652597483174,0.7835283011363272,0.3124066195629547,0.7820179826696427
0.2970170426575579,0.7850079423542343,0.31201031427028875,0.7868484359194101
0.29522358842599233,0.7884655797700861,0.31556177251193473,0.7800733630881305
0.2949456035895338,0.7924729998569543,0.3123696651992638,0.782942956289054
0.29244594019219233,0.7923395386218182,0.3115048426013782,0.7895676808596076
0.28637513661277136,0.8098337092228427,0.3118033025216207,0.7840307389307734
0.29143102262154924,0.8060886232607872,0.3113537964395877,0.7823493836920952
0.2898297783732208,0.7955258574570302,0.31449536845142706,0.7745761536707277
0.2903408322673517,0.803066559621046,0.3158499053478361,0.7751848347257898
0.28314131144091226,0.8164878117627411,0.3194078996086928,0.7550139754748593
0.28385102168772375,0.8106580273011718,0.31615120936209307,0.7480980347475489
0.282772111354602,0.8141300873870633,0.314920435433798,0.7564509111421703
0.2846931297348446,0.80577625984849,0.3193032812348941,0.7500556986549731
0.28355457045461874,0.8101246735811354,0.31775030985318925,0.7493064407087359
0.2810966980821946,0.8089674531716465,0.3163906538757862,0.7593238961230863
0.2776152826152351,0.8211674064632375,0.3181314718416721,0.7563673395189994
0.2856002569268436,0.8073679999612206,0.31569092655990005,0.7744658484671062
0.28962894774455034,0.7977117747387548,0.3157813788868657,0.7616234871407901
0.2875997466380181,0.8061398018326645,0.31715014419016213,0.7621788204695823
0.28489929906380057,0.8056110292359119,0.3153571348622521,0.7660264849269083
0.28664290455343727,0.8034145140976986,0.3174360479546268,0.7603209758053824
0.27849621899518917,0.816132468296143,0.315440651291514,0.7616022386306405
0.2863686550090631,0.8071385263796511,0.31316150946147964,0.7554469319301974
0.2866406993040429,0.8049769383428728,0.3166878172099362,0.7642554313025678
0.2882532917338276,0.8004916274962379,0.3138678608802017,0.7524612567857549
0.28724317766770263,0.7977856323767677,0.3125383453095946,0.7621189743471338
0.2906928756069636,0.8031619783242342,0.3170520607372105,0.7588925434335383
0.28849980222900734,0.799884956918426,0.31640611296029475,0.7597923197887367
0.2862300298895408,0.802190746608512,0.3165186100809753,0.7581617944298564
0.2889007788180023,0.7995407978804898,0.31568476108508325,0.7651177327568761
0.2879601024452056,0.7979642022701149,0.31463550036677246,0.7636454790152972
0.2862782776062062,0.8017588089922272,0.31259602037247086,0.764895501837169
0.28970843451784484,0.7948270748307434,0.31625828173341625,0.760484909399612
0.28679609514621235,0.8036790219904997,0.31545273836273413,0.7620692533337876
0.2851824687780832,0.7999238566836739,0.31398190132565357,0.7654583578882145
0.2893630368190913,0.7898564714646316,0.31535361059138317,0.7588005727731516
0.29233899804990043,0.7887297713832286,0.3141346414472561,0.764308232363541
0.29350029814851925,0.7795919060582991,0.3108445058275721,0.7890043538483537
0.29396547122236055,0.7854949307874332,0.3091535810011511,0.7908350959701063
0.29104768305701806,0.7824543078620748,0.30813833344527886,0.7927555151170012
0.2936858113115019,0.7794037789366625,0.3092659090649284,0.786003047710474
0.29199021550270726,0.7815286728444002,0.31133517212977924,0.782810325126224
0.2886121304203389,0.7839607022774541,0.3149109503006147,0.7790588004919903
0.2896977703856168,0.7874925173705596,0.30927154369766846,0.7890039503467041
0.28399964246599957,0.808249649730313,0.3178672836411156,0.7511884929216878
0.283073803594654,0.8082070308450688,0.31513928833209537,0.7576250139351519
0.2861774807163297,0.8057426364244613,0.3154528217131119,0.7455182723783205
0.28677217859716003,0.8122068374246995,0.3176254105374542,0.739435834054309
0.2915368019831415,0.7836595466206737,0.3191345192802948,0.7278265681162326
0.2862854726990974,0.8033183305793298,0.31775342050065364,0.7262239332232274
0.28583790894108374,0.8110239750090186,0.3200441722514956,0.7441641662073784
0.2865880847875246,0.8022855414316541,0.31613129721490413,0.7434220442789592
0.28526278270198113,0.8041545558880361,0.3179319823182454,0.7448456803592867
0.28423459157604797,0.8049840078792176,0.3155612517446026,0.7373429761541686
0.2891910663670488,0.7944808795562185,0.3174349458846557,0.7392016184093708
0.28735129291816197,0.802041812038244,0.3168236332393781,0.7255573854896997
0.28771914780725416,0.7945757746250095,0.3168960705065158,0.7406126973723316
0.29050699455901785,0.7916690957233701,0.31507667726278943,0.7375830124201296
0.29086376914118467,0.7917506600228134,0.3151308500129748,0.7480775779287342
0.2901337543642286,0.7862557116934233,0.3177702999170964,0.7391998570900854
0.2865097367685785,0.799598055925697,0.3141996453287367,0.7427145788769757
0.2885108903816809,0.793875737183226,0.3180658166069609,0.7325952580457092
0.29069126883495156,0.7890381149357738,0.3162335652462893,0.7389746554293811
0.29153974500606233,0.7898940525954573,0.31569148361556526,0.7403817472801335
0.2877660149922197,0.791711865390008,0.3170855660859981,0.7342674736554471
0.2851625995814832,0.7920038124132924,0.31666050621825387,0.734981214341341
0.28886742556069356,0.7890838975267096,0.31791706474620346,0.7373149688362037
0.2893378210046957,0.7874162245912003,0.31571223171664275,0.7424850948115306
0.2862184912692139,0.7874199010548958,0.31577779845254783,0.741316629799888
0.2894376695731406,0.7856695556677888,0.3163588004356746,0.744125578126259
0.2868868449368363,0.8012509629516259,0.3155437549595459,0.740615957237582
0.2904423914644944,0.7872071808025697,0.31675565115608717,0.7314522747788504
0.2882062888158694,0.7847587116714141,0.3154999064818916,0.7401488312967275
0.29125486087000824,0.7818302096174493,0.31393677443778983,0.7436434042185601
0.29131586191274395,0.7905138098841816,0.31478446009300554,0.7380534603116166
0.28958703070994585,0.7826115497601732,0.3161327219663044,0.7396778933352669
0.29142542955770595,0.7820848010968686,0.3153175983010139,0.7382809920597444
0.2885700012249176,0.7806597892288217,0.31036452413488,0.7443224918087757
0.29284866939551696,0.77724920341575,0.31480025539360246,0.741783926648773
0.28997500512695096,0.7763042000140596,0.31087912791829764,0.7661554113743562
0.29383287330535646,0.7714245662859431,0.3124397896079651,0.7660397129264015
0.29365464424342125,0.7711745592239801,0.3174205503479012,0.7342605658846384
0.29004268586827553,0.7693022102684948,0.3160383687006831,0.7354621822411483
0.2917602896061198,0.7774982353519284,0.31379848616209977,0.7308448993480329
0.29253253310847,0.764824885685853,0.3170114239306897,0.7222382963120934
0.29374206448687357,0.7625577977067184,0.3160913803779537,0.7185100236426571
0.2882650190625824,0.7788524184585589,0.3159847327158719,0.6989672878752902
0.2864425396806442,0.789657758559624,0.3154334323795746,0.7002373320041434
0.2885187900973284,0.7819659715078058,0.3166339297182083,0.698162151125288
0.2839088290245808,0.7958714364137839,0.3179106360859752,0.6958190040175283
0.283399070874392,0.7907399118377401,0.3140305043115695,0.6992166536892964
0.28468256893989613,0.7851456053692946,0.31452226890142043,0.68685453652415
0.28663765680545233,0.7943206669117656,0.31326215358966236,0.6930897230208771
0.286924579857699,0.7720986568206075,0.31181647547563124,0.700692002221924
0.28746010720194076,0.7737019032363416,0.31395903361165794,0.7035212919063193
0.28591577928060624,0.7773514025296102,0.3096441755561521,0.6869463559746728
0.2899632303685187,0.7631756633695344,0.3139303884512929,0.6951555212661518
0.2882050883887344,0.7672962881105893,0.31259468246104033,0.6871715441550312
0.28760428193387505,0.7639652546654017,0.31430452198018194,0.7027658189120423
0.28600901650473154,0.7691523923166319,0.3118459410854484,0.7099047665871643
0.29045769071706795,0.7612722575971583,0.31248985781246613,0.6998924599000603
0.28689858470750024,0.7656044363500171,0.31291618238848473,0.7083806201198612
0.28792784997466275,0.748003865741455,0.313559847386143,0.7016632198347796
0.2899431107651595,0.7535892943208807,0.31446420922347185,0.7051307190007359
0.28642457802783144,0.7254953862578819,0.3099915518513715,0.717790045127128
0.2894444000901755,0.7237373483307218,0.3105046257926152,0.7137843060647723
0.2917991052034032,0.7386576349241514,0.3139529864492232,0.7158362312332149
0.2886505539991524,0.7280991517218711,0.3130834816591921,0.7033860035181446
0.2876763143390149,0.7289612164841289,0.31281793893893445,0.710515381097834
0.28672572936157165,0.7287386178573559,0.31278166351475484,0.7112261620519512
0.2843043446723704,0.7340852088169625,0.31001148807648105,0.7084514431375925
0.2820502545267321,0.7442236228163537,0.3028626463631103,0.6883669496116295
0.2821563620517049,0.7565159559422426,0.3059223842764569,0.6724948345034335
0.27978482865094534,0.7403285860469684,0.3036663335055922,0.6667026711014261
0.2820983952683845,0.7427429549678468,0.30276657899625925,0.6703041740344439
0.2859060829989666,0.7399212861925493,0.30457879228478285,0.6608527069897305
0.279958819677949,0.74201781935337,0.303786509642179,0.6625255769357918
0.28316304104048007,0.7310781630319303,0.3039488163452195,0.6685784066370256
0.2813084714625082,0.7249064684219528,0.30325723311436326,0.6670435578589632
0.28198808436198375,0.7280920687926519,0.30377007702141823,0.6717637917106213
0.28353030735719464,0.7259468083233184,0.3013026441758583,0.6675136610526216
0.27915189111796834,0.7232527477952111,0.3028933690962623,0.6644576520072388
0.27992636540769106,0.714088275427561,0.29729736019879943,0.663218330982345
0.27922791966023,0.7055748379316952,0.2970665973383915,0.6742419828728542
0.2772825094686639,0.6887210176207483,0.29627985725260975,0.6867902400989431
0.274817291162547,0.6970184094914375,0.2953074288178703,0.6846692744013115
0.27347814025298345,0.6875362971283101,0.296919226311886,0.6778068002329201
0.2711114301796277,0.6961949706600412,0.29320618223984485,0.6571146427903137
0.2650606692409817,0.725954020356259,0.2812109767849096,0.6298809230985993
0.2708945594584782,0.7140083560834528,0.2813859571664595,0.6275645604490226
0.27255656402132716,0.7048937299927167,0.28124599209966705,0.6455113659011266
0.2662562021044002,0.6863363981546043,0.28289811341947896,0.6502188576954566
0.26423459632384116,0.6750105580289438,0.2783712894538399,0.6547660049236537
0.26098207503139464,0.6727200157040082,0.2783984100473227,0.6617166830932547
0.2640277705609257,0.6733376904530259,0.27730087334639686,0.6569728933289402
0.2599203024311081,0.6742318284954902,0.2770534096752932,0.6493377888630238
0.2550469686594812,0.6585529305249223,0.2733926955186487,0.6547780212658232
0.25456379633993914,0.6612719582695845,0.2752802034453667,0.6573892731716049
0.25097407544051775,0.6541321479801971,0.27146295559663547,0.6540456211563568
0.24771958175720635,0.6581218729631707,0.27155626065723604,0.6606405314621184
0.24855660488277556,0.6599939971438742,0.2654306708732186,0.65679225744371
0.24859813925062355,0.6591332251484918,0.25960960809119576,0.6334842801183566
0.24268891020671335,0.6537688216375463,0.26031363611024894,0.6364761444684977
0.2411270909652827,0.6416360444628123,0.2566884963984156,0.6433034670877404
0.2355399723909667,0.6355137431642739,0.25064124220473327,0.6408358947295336
0.23439011126208956,0.633134172131657,0.2518079098339207,0.6401057593665658
0.23344482798129196,0.6288893309470908,0.2514017457511356,0.6423224349482914
0.22907551756334824,0.6255030154364213,0.24830003246300392,0.6431947112811612
0.22291516354314247,0.6192803137497269,0.2448387305854708,0.6345742753614273
0.22359515370072722,0.6202909448216478,0.2407059518604517,0.6328983390368744
0.21970350444824094,0.6116164736216396,0.241392166947931,0.6337035710829328
0.21967690933645256,0.6173290036945145,0.2369503105184646,0.628837450931379
0.2169662711386247,0.6114981265427605,0.23226880388975354,0.625789858098283
0.21498677113528852,0.6091500026660234,0.2301970412793417,0.6255325898096195
0.2092760701446432,0.6017871590206871,0.2260726811864192,0.6177026204623078
0.20825369681438027,0.6042849416932803,0.2247767921984497,0.6140151128724013
0.2031430945165937,0.5935333541116934,0.2196821407155934,0.6138359102442754
0.19961660571424455,0.5898456097194851,0.21997196657560433,0.6138907394069684
0.19558172306001378,0.5909633049409464,0.19461740348661172,0.5582452528981278
0.19317423149602378,0.584082156085513,0.21217198289041594,0.5944035289839615
0.19021989296020073,0.583298414345628,0.208811489930804,0.595098215809497
0.18602503718414107,0.576928992491027,0.20648330291923855,0.5892716138179331
0.18749670360282664,0.5778099390093467,0.20346806173266266,0.5864850779358799
0.1909864263657668,0.5852154639622633,0.20373170189981607,0.5828949890472593
0.18187053791926533,0.5751559669874284,0.1966527115339064,0.5760378902083376
0.177038566856919,0.5658030026912383,0.19525736680688457,0.5715418945749908
0.18689510725809316,0.5875662078527133,0.16840155660795456,0.5328547161563684
0.18820759760853936,0.5818272522683545,0.17526676089085025,0.5453950917282033
0.17287296829182075,0.5599951830618485,0.18159772837932103,0.554556497325489
0.16896104568078088,0.5600709661263064,0.18593533197787773,0.5569847413165904
0.16834360229029832,0.5598256934697624,0.18165066073535022,0.5517912491950006
0.16235908308081215,0.5503204442382251,0.1845863643578609,0.5547829617802319
0.15246670216400426,0.542645960134725,0.17949299701000188,0.5510222877767887
0.15591859235660044,0.5452337221870529,0.17614766892912895,0.550330072373726
0.15392600866478626,0.5422375722809087,0.1749922571883908,0.5506673393227465
0.15273577562710305,0.5389115123317842,0.16781926490901133,0.5434142707281613
0.15234445571784164,0.5368343815131496,0.16536891760117078,0.5375340421592096
0.14740331425790684,0.5323422963818697,0.1628575873107924,0.5369529123493686
0.14596620249500034,0.5314569454533483,0.16103754107250867,0.5385452339018011
0.14563782595532446,0.5341497753437622,0.15952147116439694,0.5337174300984582
0.14301383870156845,0.5294555713582467,0.1521275953801705,0.5252444584617499
0.14667131529479677,0.5332246547842973,0.1507590643794502,0.5190537894917291
0.14512038010344566,0.5291798575846296,0.1488186382256579,0.517679202270688
0.1465001810822587,0.5324507201112377,0.13911231998417356,0.5115587209014323
0.13986440919476226,0.5211570012324547,0.14086262616194467,0.5067916418850174
0.14329936319120998,0.5280918392791976,0.14378504045534393,0.5079564385649746
0.14051395870217132,0.5234444413742788,0.13998857303713283,0.503629774917935
0.13275787089445285,0.5127376195195952,0.13454822567760086,0.49800416087902283
0.13617205038364186,0.5106352629766286,0.11685843484785258,0.48227098445413996
0.12532869633580793,0.509037737269084,0.12574607879354344,0.48604260205071687
0.14927089494522452,0.5200468628155911,0.09408426593444211,0.46266318387258565
0.1261118018057988,0.501253225047575,0.1103618815339818,0.47565174246935277
0.13868480900868035,0.5123789828347686,0.09341584527556489,0.4636693644671306
0.14677269762891734,0.5158605955842641,0.08818629350964353,0.45819811374171254
0.1476856343726982,0.5188968001057823,0.08053268822366588,0.4554650923868528
0.14617643256138932,0.5120248771294911,0.07569516225141461,0.45627364280020544
0.13942676824175698,0.5055198273016708,0.06735195220414206,0.4502460998035851
0.1394531935656833,0.5047414968772104,0.0585580887335623,0.4503148074222699
0.13197862742146338,0.5029022321402501,0.06112572816677223,0.45261347986226913
0.12335863328851344,0.4993951043385585,0.05282345114952888,0.4457570602951351
0.13073826719726253,0.5046597461943961,0.03759324226999286,0.44049201190322385
0.11515524747381392,0.49238020489410483,0.04860974771740863,0.44068936470608333
0.10957223842795256,0.48549822181299135,0.03430356211505411,0.4395120033941688
0.1253195183315762,0.49076564159321734,0.0321013932417218,0.4380567676090501
0.10735360750121262,0.4751886815003857,0.03831189994249645,0.436122920634445
0.11499835517955588,0.4818204396741686,0.03317700401512005,0.43407266602758016
0.09770815260704872,0.47533297075473346,0.03130648306282746,0.4332976794375558
0.0985769284821859,0.47615027005396937,0.02802891430750082,0.43450137562869723
0.08531236826141765,0.4701267246422054,0.039123582481489116,0.4336702524464623
0.08513668351498319,0.4683636059280172,0.037542352642878196,0.4327504336187775
0.08281696736390448,0.46619260621985625,0.043457718600303265,0.4337575458702107
