t,dt_r,dt_l
3.883930516000007,0.11727744219783118,0.09307669900780187
3.905252757,0.13017701708994783,0.1093225629259968
3.926594294000012,0.12625763846610955,0.10212976568811831
3.947892924000002,0.1287037074919826,0.1067559221002484
3.9691987750000095,0.14306319539592152,0.10934029067881995
3.990501683000005,0.172033403246262,0.09083541757227087
4.011828274999999,0.16585265224949805,0.0821220010699588
4.033131035000011,0.1826991666383918,0.09358146135205202
4.054459498,0.18555156201174264,0.08873940198534096
4.07575884900001,0.19149566463479428,0.08789935782294084
4.097050479000004,0.18564275050710244,0.09572105031663211
4.118350109000005,0.18891778126654452,0.10461635817032272
4.139645516000002,0.19186648390322084,0.11593093543404395
4.160945090000013,0.20496151773139465,0.10768125449867104
4.182240146000012,0.19011949694612731,0.11729762296551753
4.203538831000003,0.1884258781070912,0.11745312292929386
4.224832627000012,0.1812881705246191,0.12944256597712506
4.246136627000013,0.17259282481389637,0.15402482926110697
4.267453423000006,0.1786989890983535,0.15628580166326833
4.288746201000009,0.18226592379769366,0.15569583684367436
4.310217294000012,0.200217094408929,0.13286421493212103
4.331551997000005,0.23739258563826615,0.17572642778126488
4.352869942000012,0.2368566444687706,0.12006939597629222
4.374176460000001,0.2295681726239386,0.13796191782587758
4.395499016000002,0.21158637219765122,0.15243468173013802
4.416872868000013,0.19310089306149156,0.1580384588079057
4.438250516000011,0.1743442599800244,0.16892505572561178
4.459674701000012,0.19960086009292438,0.17814016916996786
4.481054257000011,0.21276047875114493,0.17597916178619372
4.502436331000013,0.1537978262656905,0.2514666309132981
4.5237643860000105,0.1617973490720147,0.23469947704469868
4.545089701000009,0.19134586805684609,0.20972551633174666
4.566397960000003,0.19654242979808811,0.21010702073710216
4.587727571000002,0.20080514866112434,0.21019718606721027
4.609029645000007,0.21720983389870274,0.1701013811362254
4.6303367010000045,0.22331656101632308,0.18350451552946537
4.651702108000009,0.20120178255530702,0.19235955504007812
4.673017682000008,0.19356416634399753,0.183816835013417
4.694361275000006,0.19472339163093316,0.20002492081214307
4.715704534000011,0.19163233197616436,0.21177756760461336
4.737044719000011,0.1937661900719961,0.21322953161279487
4.758357719000003,0.1824725386012027,0.19917456149162632
4.779687886000005,0.18185956793599609,0.20063027984286813
4.800982590000004,0.17502178891536938,0.21874665378157704
4.822387719000005,0.17344991973501925,0.2173773819477433
4.843790701000003,0.1704558835409348,0.21306138305519487
4.865157275000001,0.16037249732919842,0.22755093736411378
4.886529608000004,0.16551167998720276,0.2175842085964302
4.90795644100001,0.15654787442164447,0.20865349989957738
4.92927520100001,0.1470571696450387,0.2127798673659437
4.950580737999999,0.15967358141631327,0.22524516893095803
4.971886182000006,0.1564195631316819,0.17020098566768613
4.993177312,0.15833850079749245,0.21693534207093726
5.01447484900001,0.11795283370819391,0.27428728851801604
5.035768590000004,0.15080687318101696,0.23252614485651596
5.057103071,0.12737302312447465,0.25731325924431425
5.078466090000006,0.12875531969768597,0.26612283929219466
5.099759534,0.10291118587978523,0.26168571209585956
5.121082404000006,0.09703609401198761,0.25990947205608966
5.142381867000012,0.1480252441297954,0.2038233912211314
5.163726978,0.14276024324203124,0.23561750845673554
5.185023682000008,0.1097908792228557,0.24672195365595703
5.2063453860000095,0.11880030489806477,0.2715045395096337
5.227642238000001,0.10411174668031671,0.28387913982115737
5.249018015000004,0.11698406435875633,0.27784842424907025
5.270312849000007,0.111813047773945,0.28646864961754187
5.291614738000007,0.09781022647904923,0.2859294156048317
5.312905830000005,0.12774833016851792,0.279059557436257
5.334207255999999,0.10708473354616084,0.2714006157131255
5.355510052,0.1287954908495094,0.26586868311453116
5.376800940999999,0.11654027394777217,0.2651016353042939
5.398093052000007,0.13444384421728442,0.25065440545074086
5.419479200000012,0.13979477067640883,0.24766889211268509
5.440790626000009,0.13672455814460904,0.2224086799974168
5.462080682000007,0.137280714481908,0.23385560635086136
5.483372478000007,0.15298818838710043,0.24347393406498158
5.504742108000002,0.1680386546771097,0.2130749123307909
5.526038626000002,0.15181185062697003,0.2161719126328586
5.547328515000004,0.1428807686998847,0.1667934810473038
5.568612108000011,0.16486757603352215,0.2443391890832582
5.589925145000009,0.13745147935207905,0.22044696494076121
5.612204348000006,0.16902090965319647,0.18634852184387532
5.633589515000011,0.13596346533391088,0.17246641767190038
5.654995645,0.18475559530808267,0.15882171151845495
5.676347810999999,0.11389097394074989,0.2420534489482245
5.697655015000009,0.1407252902121898,0.15180565013412223
5.718959404000003,0.19376532224344903,0.13576034365022807
5.74028855200001,0.21734748802907838,0.1283449516560373
5.761602997000011,0.2333579508248679,0.1447044356385814
5.7829102930000005,0.22216404333291884,0.11234089254293612
5.804253293000002,0.1864476985865983,0.13889895705195632
5.825542645000013,0.21968808670532833,0.14459998487761053
5.846837052000012,0.2249775019843403,0.15147879896638305
5.868174200000013,0.26082583060908165,0.12714401828121868
5.889468719000007,0.20673437873091197,0.17140633991810025
5.910763867,0.23874886324987485,0.16218591711494953
5.932093793000007,0.2849775407326431,0.16570336501732158
5.953384330000006,0.24317871201725869,0.19052200790920418
5.974677015000012,0.3009609641672948,0.1655612368897007
5.995969848000001,0.26864590683351414,0.1838994602455841
6.01728507,0.2683137283743109,0.17789080627385054
6.038582645000005,0.28216556246090246,0.1908832166202052
6.059881311000012,0.3126120592783934,0.19446198479053067
6.081173237000002,0.2802868631467821,0.2036699498891862
6.102454367000007,0.3071334849642918,0.1855477392017846
6.123741959,0.2951524503759024,0.16104650390772812
6.1450304040000105,0.2979937196441224,0.16047799524953493
6.166325107000006,0.3149575547015357,0.1830296598567069
6.187644200000008,0.3073544914732128,0.23793471786448747
6.209002756000004,0.2924324833666344,0.14160129356473072
6.230315256000012,0.285756457549506,0.1593727597143813
6.251721737000011,0.23001556289313038,0.1792252658307645
6.273057681000012,0.2580685350659998,0.2111699852971771
6.29437368100001,0.25531830551784573,0.11468295161815478
6.3156835890000025,0.23201913003171326,0.0954926959475275
6.336986737000004,0.1901736259774239,0.10970963863992454
6.35829931100001,0.14191776725557392,0.08590567193691301
6.379597941,0.11519416406905271,0.09417860778940566
6.400903663000008,0.07680446540893182,0.0520464860386423
6.422210885000013,0.0774675057441792,0.06845120582267714
6.443529255000001,0.08577663646767654,0.16278711897843387
6.464828311000005,0.11669679766928316,0.15528789481350486
6.486121774000011,0.15036200270853062,0.1752902149603685
6.507417441000001,0.19415857747555287,0.2824069836734938
6.528711774000001,0.20368666046745634,0.3508856193108876
6.550020015000001,0.2955518251664619,0.35102308550198813
6.571326163000009,0.36853826423013025,0.35929698041901637
6.592619144000011,0.40111299210326407,0.473609291697055
6.613919978000013,0.47248561478012896,0.47613146625546776
6.635217255000001,0.47416029027210843,0.544805329975777
6.65650831100001,0.5139411779599788,0.5466465763908317
6.677802255000003,0.5495597469228151,0.6043093972516771
6.699167700000004,0.612376162596526,0.6513902767150029
6.720502514000003,0.6107540309234777,0.6539292708011312
6.741803200000007,0.660977282381277,0.6863635571947225
6.763144514000004,0.7007530200772689,0.709304584131658
6.7844451070000105,0.7011852557527651,0.6929749151706057
6.805738551000005,0.7687218362514809,0.7435580155432767
6.827025681000009,0.713795869211968,0.745350332445405
6.848352218000002,0.7837337934815406,0.7800616782067976
6.869715422000013,0.7992333991674258,0.8080103053089078
6.891019847999999,0.7671891166860826,0.8238368779803382
6.912340014000009,0.8086472315252534,0.7984290724518496
6.933635718000005,0.8184947034983728,0.8167157240160011
6.954929237000002,0.7740148973605314,0.8342342099318728
6.976251996000002,0.7601501505827896,0.7996988404563001
6.997566513999999,0.7371975281135423,0.7796993422995449
7.018861700000002,0.7559695787075967,0.8200695710444852
7.040183385000006,0.7428392489654867,0.8077687988578606
7.061480774000003,0.7238176974842131,0.7361545666026164
7.082770181000001,0.6946760943470894,0.6947979278154878
7.104099440000013,0.6883113223672683,0.7201311809583038
7.125407551000009,0.6757015469939543,0.7224463159758843
7.1466999960000095,0.6695487934176493,0.6535133921164619
7.16803727300001,0.6526243982374428,0.6292653407727128
7.1893385880000125,0.6222717018337609,0.6335709123040882
7.210624033000002,0.5889032702025969,0.6472084389855245
