t,dt_r0,dt_r1,dt_l0,dt_l1
0.0,nan,nan,nan,nan
0.001473315000112,nan,nan,nan,nan
0.0228542780005227,nan,nan,nan,nan
0.0441707039999528,nan,nan,nan,nan
0.0654956300004414,nan,nan,nan,nan
0.0868191480003588,nan,nan,nan,nan
0.1081866670001545,nan,nan,nan,nan
0.1295574080004371,nan,nan,nan,nan
0.1509280000000217,nan,nan,nan,nan
0.1723370930003511,nan,nan,nan,nan
0.193710407999788,nan,nan,nan,nan
0.2150436480005737,nan,nan,nan,nan
0.2363441110001076,nan,nan,nan,nan
0.2576515370001289,nan,nan,nan,nan
0.2789482039997892,nan,nan,nan,nan
0.3002412780006125,nan,nan,nan,nan
0.3215384820005056,nan,nan,nan,nan
0.3428352410001025,nan,nan,nan,nan
0.3641365929997846,nan,nan,nan,nan
0.3854336109998257,nan,nan,nan,nan
0.4067324630004805,nan,nan,nan,nan
0.4280294629998025,nan,nan,nan,nan
0.4493292409997593,nan,nan,nan,nan
0.4706174630000532,nan,nan,nan,nan
0.4919087959997341,nan,nan,nan,nan
0.5132612409997819,nan,nan,nan,nan
0.5345757780005442,nan,nan,nan,nan
0.5558725740002046,nan,nan,nan,nan
0.5772694440001942,nan,nan,nan,nan
0.5985685929999818,-56.90637028709779,44.713659169150574,-63.24881424284157,41.47932438892038
0.6198693149999599,-57.3872189042836,44.83573223381582,-64.78349691528071,42.68931333685316
0.6411679439997897,-49.84450397965027,55.833241348712576,-76.80517388502768,30.835842080116873
0.6624911110002358,-58.71608950737626,47.11156604323153,-69.13722753642568,40.21112754177053
0.6838248889998795,-66.72392976253332,34.45435821724584,-49.10959165423391,56.876800633261155
0.7051393520005149,-59.41898171829455,32.421104385885755,-55.630192269911106,45.98314817372153
0.7264762960003281,-51.6971294726652,30.95737757465641,-53.27458980753284,35.70398921876402
0.7477695739999035,-42.67285522236725,25.31202886190787,-50.69665020227811,25.214560301767847
0.7690589260000706,-33.81891518155619,18.569625396607368,-38.75015933793901,18.306539618679935
0.7903847039997345,-31.476928589762167,14.941061012323026,-35.26244890209755,17.721956613971845
0.8116892960006226,-30.776414092264915,16.712362240350362,-35.27639912052267,14.713837070589074
0.8329854630001137,-29.651271639958242,15.741255081607811,-33.801855654093856,12.399049645522432
0.8543216289999691,-32.800224112547646,8.239427040484527,-25.5195024731354,18.334082293909237
0.8756153700005598,-28.645533574895936,15.186609549524045,-26.464709550266356,15.803709160625997
0.8969055739999021,-29.279801084940814,16.31988944335949,-28.856989144540993,16.12218225885254
0.9182531480000762,-31.465932658084956,13.642186033653669,-28.78760662648165,14.823395830543765
0.9395651849999922,-30.661745754891616,15.655251776628965,-27.754532437175886,17.97261619381279
0.9608584630004772,-27.37256820753081,17.60459624698374,-26.969701704523363,17.679450435750436
0.9822142769999118,-29.20950363852736,16.229285478227155,-29.844721239743894,15.30525783712727
1.003526592000526,-27.442838729496785,15.88481149583416,-28.919907592016035,13.986946128682055
1.0248277219998272,-30.49172252210762,13.866347712272734,-27.825432403032902,16.015788906427904
1.0461567399997875,-25.289057830603138,15.449842299098696,-34.497341859341546,7.556266822375925
1.067570889000308,-29.08508044711653,15.285469425482646,-33.245690750659314,13.735892893606296
1.0888873700005206,-32.867063693765395,16.159444983933312,-34.27902581828515,13.439465370638585
1.1102917959997285,-25.660791640702612,23.41534812410257,-43.73246722276211,5.184807231124522
1.1315929630000028,-26.2549972855882,16.943902336521973,-34.56302732656639,12.419519340886039
1.1528939629997694,-32.48121679369492,15.263577040371688,-35.54422882481867,12.392724966939456
