r0,r1,l0,l1,i1,i2
-19.169126950653734,100.45664105378705,-19.833055091819702,98.31946006749156,35,35
-19.548713622943907,100.00548847420417,-20.434056761268778,98.31946006749156,35,35
-19.169126950653734,100.00548847420417,-22.16193656093489,97.24071991001125,35,35
-20.156052298608188,99.77991218441274,-22.312186978297163,96.77840269966254,36,36
-21.5225643188528,98.87760702524699,-22.237061769616034,95.69966254218222,37,37
-21.370729649936735,100.00548847420417,-22.08681135225376,96.23903262092239,37,37
-22.205820328975122,97.97530186608122,-23.51419031719533,96.23903262092239,37,37
-22.35765499789119,98.95279912184412,-23.439065108514185,94.69797525309336,37,37
-23.876001687051883,97.5993413830955,-24.716193656093495,96.47019122609674,38,38
-22.964993673555455,98.87760702524699,-25.24207011686144,95.69966254218222,38,38
-25.09067903838043,99.17837541163557,-26.89482470784641,96.62429696287964,38,38
-26.22943905525095,98.27607025246981,-25.467445742904843,95.54555680539933,38,38
-26.153521720792916,96.09549945115258,-26.669449081803002,93.85039370078741,39,39
-26.381273724167016,97.29857299670691,-26.519198664440736,94.62092238470191,39,39
-26.912695065373264,95.56915477497256,-27.946577629382304,93.46512935883014,40,40
-28.20328975115985,96.17069154774973,-28.92320534223706,93.00281214848144,40,40
-27.823703078869677,95.794731064764,-29.073455759599334,92.15523059617547,40,40
-27.140447068747363,94.89242590559824,-28.92320534223706,92.15523059617547,41,41
-27.216364403205397,93.76454445664105,-28.77295492487479,90.76827896512935,41,41
-28.279207085617884,94.8172338090011,-31.47746243739566,91.69291338582677,41,41
-29.114297764656264,94.14050493962678,-30.05008347245409,89.84364454443194,41,41
-29.797553774778578,93.23819978046103,-31.47746243739566,89.9206974128234,42,42
-29.417967102488404,91.95993413830955,-31.327212020033386,89.22722159730034,42,42
-30.328975115984818,91.0576289791438,-31.327212020033386,88.91901012373454,43,43
-30.556727119358918,90.83205268935237,-32.07846410684474,87.76321709786276,43,43
-31.23998312948123,91.13282107574095,-31.92821368948247,87.91732283464567,43,43
-31.543652467313372,90.30570801317234,-31.47746243739566,87.0697412823397,43,43
-31.619569801771405,90.45609220636663,-32.15358931552588,86.68447694038245,43,43
-31.619569801771405,88.20032930845225,-32.60434056761269,85.52868391451068,44,44
-26.609025727541123,95.49396267837541,-40.9432387312187,78.67097862767154,44,44
-29.721636440320538,90.75686059275522,-33.88146911519198,84.44994375703037,44,44
-29.721636440320538,88.9522502744237,-34.18196994991653,82.8318335208099,44,44
-32.53057781526782,86.84687156970362,-35.00834724540901,83.60236220472441,45,45
-32.682412484183885,86.69648737650932,-33.73121869782972,83.21709786276715,45,45
-32.83424715309996,87.59879253567509,-34.5575959933222,82.9859392575928,45,45
-33.66933783213834,86.24533479692646,-34.10684474123539,82.44656917885264,45,45
-33.289751159848166,84.06476399560923,-33.88146911519198,81.83014623172103,46,46
-35.03584985238296,83.6888035126235,-34.85809682804675,81.36782902137233,47,47
-33.44158582876423,83.31284302963776,-33.65609348914858,80.05793025871766,47,47
-33.21383382539013,83.83918770581778,-35.158597662771285,80.82845894263217,47,47
-34.27667650780261,82.18496158068056,-35.98497495826377,79.13329583802025,47,47
-33.74525516659637,82.48572996706916,-35.53422370617696,78.82508436445444,47,47
-35.71910586250527,82.41053787047201,-35.158597662771285,78.97919010123735,47,47
-35.03584985238296,80.22996706915478,-35.834724540901504,78.67097862767154,48,48
-27.36819907212147,87.2980241492865,-39.215358931552586,72.73790776152981,48,48
-32.454660480809785,82.26015367727771,-35.08347245409015,75.66591676040495,48,48
-34.20075917334458,80.98188803512623,-36.58597662771285,75.8970753655793,48,48
-34.58034584563475,79.02689352360044,-36.13522537562604,74.74128233970754,48,48
-34.58034584563475,78.72612513721185,-35.158597662771285,75.66591676040495,49,49
-35.3395191902151,76.9967069154775,-35.30884808013356,75.12654668166479,49,49
-35.94685786587937,75.56805708013172,-35.834724540901504,73.58548931383577,50,50
-36.40236187262758,76.54555433589462,-36.21035058430718,74.35601799775029,50,50
-36.02277520033741,75.71844127332602,-35.609348914858096,73.66254218222723,50,50
-35.11176718684099,74.81613611416026,-34.85809682804675,72.35264341957256,50,50
-36.09869253479545,74.06421514818881,-35.53422370617696,71.42800899887514,50,50
-36.32644453816955,74.13940724478594,-35.609348914858096,71.6591676040495,50,50
-37.692956558414174,72.71075740944018,-36.961602671118534,69.88695163104612,51,51
-31.619569801771405,79.40285400658617,-38.91485809682805,67.11304836895388,51,51
-34.959932517924926,74.59055982436882,-36.21035058430718,68.73115860517436,51,51
-34.80809784900886,72.33479692645444,-35.90984974958264,68.1917885264342,51,51
-36.02277520033741,70.90614709110868,-36.060100166944906,65.6490438695163,51,51
-35.03584985238296,70.4549945115258,-36.060100166944906,67.11304836895388,52,52
-33.821172501054406,70.83095499451153,-43.27212020033389,60.255343082114734,52,52
-35.71910586250527,69.10153677277717,-37.186978297161936,65.95725534308211,52,52
-36.70603121045972,68.72557628979143,-38.46410684474124,64.1079865016873,52,52
-36.63011387600169,66.77058177826564,-37.78797996661102,63.95388076490439,53,53
-36.63011387600169,67.59769484083425,-36.13522537562604,64.03093363329583,53,53
-35.79502319696331,67.5225027442371,-38.01335559265443,62.95219347581552,53,53
-35.87094053142134,66.39462129527992,-37.1118530884808,63.029246344206975,53,53
-35.5672711935892,64.7403951701427,-35.00834724540901,61.719347581552306,53,53
-36.17460986925348,64.43962678375412,-35.158597662771285,60.79471316085489,53,53
-35.87094053142134,63.462129527991216,-35.834724540901504,61.17997750281215,54,54
-28.12737241670181,71.13172338090011,-44.02337228714524,54.55343082114736,54,54
-33.1379164909321,63.7628979143798,-36.736227045075125,59.02249718785152,54,54
-33.289751159848166,62.71020856201976,-37.78797996661102,56.94206974128234,54,54
-32.91016448755799,62.183863885839735,-38.16360601001669,59.17660292463442,54,54
-33.593420497680306,59.85290889132821,-36.060100166944906,56.47975253093363,55,55
-28.506959088991984,67.07135016465422,-42.82136894824708,50.777840269966255,55,55
-34.04892450442851,60.52963776070253,-36.961602671118534,55.55511811023622,55,55
-34.73218051455082,59.025795828759605,-35.45909849749582,53.166479190101235,55,55
-34.80809784900886,55.867727771679476,-35.53422370617696,53.7058492688414,56,56
-34.88401518346689,56.2436882546652,-34.10684474123539,52.318897637795274,56,56
-33.3656684943062,55.11580680570801,-34.40734557595993,51.77952755905512,56,56
-33.3656684943062,55.19099890230516,-33.73121869782972,50.31552305961755,56,56
-33.44158582876423,54.13830954994511,-32.904841402337226,50.93194600674916,56,56
-34.27667650780261,51.43139407244786,-32.60434056761269,49.62204724409449,57,57
-26.988612399831297,58.950603732162456,-38.989983305509185,45.69235095613048,57,57
-30.556727119358918,53.236004390779364,-35.23372287145242,46.925196850393704,57,57
-30.70856178827499,50.45389681668496,-34.482470784641066,45.53824521934758,57,57
-31.088148460565165,48.57409440175631,-34.707846410684475,44.69066366704162,57,57
-31.088148460565165,47.596597145993414,-32.679465776293824,43.99718785151856,58,58
-32.454660480809785,47.746981339187705,-32.60434056761269,42.91844769403824,58,58
-30.40489245044285,46.99506037321625,-32.679465776293824,42.76434195725534,58,58
-30.93631379164909,45.566410537870475,-31.327212020033386,42.53318335208099,58,58
-31.77140447068747,43.235455543358945,-30.5008347245409,41.45444319460068,58,58
-30.556727119358918,43.83699231613611,-29.524207011686144,40.99212598425197,58,58
-31.391817798397298,41.80680570801317,-31.702838063439067,38.06411698537683,59,59
-24.407423028258123,48.950054884742045,-33.806343906510854,37.293588301462314,59,59
-27.59595107549557,44.588913282107576,-32.679465776293824,36.368953880764906,59,59
-27.216364403205397,42.03238199780461,-31.62771285475793,35.521372328458945,59,59
-27.06452973428933,38.34796926454446,-31.252086811352257,34.59673790776153,59,59
-26.988612399831297,36.99451152579583,-31.327212020033386,33.595050618672666,59,59
-26.912695065373264,36.91931942919868,-28.69782971619366,33.90326209223847,59,59
-27.89962041332771,34.96432491767289,-28.47245409015025,33.74915635545557,60,60
-19.3209616195698,43.235455543358945,-35.08347245409015,27.35376827896513,60,60
-25.925769717418817,39.32546652030735,-30.80133555926544,28.9718785151856,60,60
-25.62210037958667,34.96432491767289,-29.89983305509182,28.586614173228348,60,60
-25.849852382960776,33.23490669593853,-27.045075125208683,28.509561304836897,60,60
-25.394348376212562,30.903951701427005,-26.969949916527547,26.352080989876267,60,60
-26.76086039645719,29.625686059275523,-25.31719532554257,25.11923509561305,60,60
-26.22943905525095,29.24972557628979,-25.918196994991646,25.0421822272216,60,60
-26.609025727541123,27.369923161361143,-25.3923205342237,25.0421822272216,61,61
-14.993673555461825,38.723929747530185,-36.36060100166945,16.874578177727784,61,61
-20.45972163644032,34.88913282107574,-29.37395659432387,18.184476940382453,61,61
-21.59848165331084,26.99396267837541,-27.34557595993322,19.725534308211472,61,61
-21.142977646562628,23.45993413830955,-23.73956594323873,17.799212598425196,61,61
-20.915225643188535,19.09879253567508,-21.560934891485815,15.487626546681664,61,61
-19.472796288485867,18.42206366630077,-21.110183639398997,14.4859392575928,61,61
-20.687473639814428,17.670142700329308,-20.659432387312194,10.325084364454444,61,61
-20.004217629692107,16.467069154774972,-19.90818030050083,11.712035995500562,61,61
-20.080134964150147,13.760153677277717,-19.457429048414028,11.63498312710911,62,62
-13.854913538591305,20.45225027442371,-23.363939899833056,7.782339707536558,62,62
-13.930830873049345,23.309549945115258,-25.918196994991646,6.087176602924634,62,62
-16.663854913538586,14.211306256860592,-20.133555926544247,7.782339707536558,62,62
-16.05651623787432,9.925356750823271,-17.804674457429044,4.6231721034870645,62,62
-14.917756221003799,7.970362239297475,-17.729549248747915,1.9263217097862768,62,62
-15.44917756221004,6.692096597145993,-16.978297161936567,2.003374578177728,62,62
-14.841838886545759,4.51152579582876,-17.729549248747915,1.9263217097862768,62,62
-14.082665541965412,4.060373216245884,-16.227045075125204,1.3869516310461192,62,62
-14.158582876423452,3.3836443468715696,-14.799666110183637,0.5393700787401575,63,63
-11.045972163644038,7.2184412733260155,-18.555926544240407,-0.5393700787401575,63,63
-15.676929565584146,3.9851811196487374,-16.978297161936567,-0.23115860517435322,64,64
-15.297342893293973,2.4813391877058177,-16.001669449081803,-0.23115860517435322,65,65
-10.666385491353864,10.075740944017562,-20.50918196994992,-3.005061867266592,65,65
-14.082665541965412,4.135565312843029,-20.434056761268778,-2.003374578177728,65,65
-13.703078869675238,4.6619099890230515,-17.504173622704513,0.07705286839145106,65,65
-11.501476170392237,3.2332601536772776,-14.19866444073456,0.15410573678290213,66,66
-3.6060733867566483,9.624588364434688,-17.954924874791317,-2.7739032620922384,66,66
-8.388865457612823,0.827113062568606,-14.19866444073456,-1.9263217097862768,66,66
-6.794601433994089,4.135565312843029,-12.170283806343903,0.46231721034870643,66,66
-5.200337410375369,2.3309549945115258,-8.789649415692821,0.07705286839145106,67,67
-4.896668072543235,3.308452250274424,-7.061769616026709,1.1557930258717661,67,67
-4.213412062420915,2.9324917672886937,-6.836393989983307,-1.309898762654668,67,67
-3.9097427245887815,1.428649835345774,-4.958263772954922,-0.6934758155230596,67,67
-2.1636440320539805,1.353457738748628,-1.8030050083472418,-0.5393700787401575,68,68
4.6689160691691285,6.01536772777168,-4.282136894824703,-2.388638920134983,68,68
0.4934626739772199,1.50384193194292,-3.455759599332225,-1.7722159730033746,68,68
2.8469000421763013,1.579034028540066,-0.6761268781302192,-1.5410573678290214,68,68
3.530156052298608,1.203073545554336,2.479131886477461,-0.07705286839145106,69,69
10.21088148460565,8.64709110867179,-3.0050083472454077,-4.237907761529809,69,69
6.642766765078022,2.9324917672886937,0.30050083472454503,-2.15748031496063,69,69
8.08519611978069,2.857299670691548,3.455759599332225,-0.6164229471316085,69,69
9.907212146773517,2.406147091108672,7.8881469115192,0.38526434195725534,70,70
11.425558835934211,2.4813391877058177,9.165275459098496,0.07705286839145106,70,70
13.019822859552932,2.105378704720088,10.292153589315532,-0.7705286839145107,70,70
13.019822859552932,1.12788144895719,11.494156928213684,0.6934758155230596,70,70
15.373260227751999,1.7294182217343579,14.724540901502507,1.078740157480315,71,71
16.208350906790386,0.75192096597146,15.550918196994985,-0.38526434195725534,71,71
17.802614930409106,1.203073545554336,16.151919866444075,-0.7705286839145107,71,71
17.802614930409106,0.37596048298573,17.278797996661098,-1.4640044994375703,71,71
19.85238296077604,1.052689352360044,21.035058430717868,0.0,72,72
21.142977646562628,0.601536772777168,22.462437395659435,-0.07705286839145106,72,72
23.040911008013495,0.9023051591657519,21.560934891485815,-0.9246344206974129,72,72
22.88907633909743,0.9023051591657519,23.439065108514185,0.07705286839145106,72,72
26.68494306199915,1.278265642151482,28.171953255425706,0.46231721034870643,73,73
25.925769717418817,-0.075192096597146,27.495826377295487,-0.23115860517435322,73,73
28.203289751159843,1.50384193194292,27.946577629382304,-0.9246344206974129,73,73
29.797553774778578,1.12788144895719,30.200333889816363,0.23115860517435322,73,73
32.150991142977645,1.579034028540066,33.2804674457429,-0.5393700787401575,74,74
34.50442851117671,3.9099890230515917,31.47746243739566,-5.239595050618672,74,74
36.78194854491775,3.4588364434687158,32.52921535893155,-2.003374578177728,74,74
36.70603121045973,3.5340285400658615,35.158597662771285,-0.23115860517435322,74,74
39.51497258540701,4.737102085620197,41.619365609348904,3.1591676040494936,75,75
41.185153943483755,7.669593852908891,40.56761268781301,4.777277840269966,75,75
40.88148460565162,7.669593852908891,40.64273789649417,5.085489313835771,75,75
41.86840995360606,8.421514818880352,43.34724540901502,7.011811023622047,75,75
44.67735132855336,10.075740944017562,45.15025041736226,8.398762654668166,76,76
44.22184732180514,11.053238199780461,44.699499165275455,9.862767154105736,76,76
45.81611134542388,13.459385290889132,44.098497495826365,7.705286839145107,76,76
45.28469000421762,14.136114160263446,45.901502504173635,10.941507311586053,76,76
47.562210037958664,15.113611416026345,48.00500834724542,12.020247469066367,76,76
46.80303669337832,16.542261251372118,48.530884808013354,13.561304836895388,77,77
50.44706874736397,20.151481888035125,44.17362270450752,12.482564679415074,77,77
50.29523407844792,19.925905598243688,44.098497495826365,13.715410573678291,77,77
50.44706874736397,20.602634467618003,48.15525876460768,17.568053993250842,77,77
51.66174609869253,20.978594950603732,50.03338898163605,18.415635545556807,77,77
51.58582876423449,22.557628979143796,50.409015025041725,19.956692913385826,78,78
53.180092787853226,25.18935236004391,50.18363939899834,19.571428571428573,78,78
52.64867144664697,26.3172338090011,50.10851419031721,20.573115860517436,78,78
52.87642345002109,27.520307354555435,52.963272120200344,20.72722159730034,78,78
53.028258118937146,28.347420417124038,52.43739565943238,23.963442069741284,78,78
53.93926613243357,28.57299670691548,52.58764607679467,25.581552305961754,79,79
55.7612821594264,29.926454445664106,54.39065108514191,25.658605174353205,79,79
55.229860818220146,31.580680570801317,54.6160267111853,26.506186726659166,79,79
56.140868831716574,31.430296377607025,55.66777963272119,27.199662542182228,79,79
57.279628848587095,30.75356750823271,57.02003338898163,28.89482564679415,79,79
57.203711514129054,33.310098792535676,57.77128547579298,30.898200224971877,80,80
57.58329818641923,34.73874862788145,57.320534223706176,32.131046119235094,80,80
58.19063686208352,36.317782656421514,57.395659432387305,31.437570303712036,80,80
57.81105018979335,35.71624588364435,57.996661101836395,34.82789651293588,80,80
59.633066216786176,38.04720087815587,59.12353923205342,37.13948256467941,81,81
59.02572754112188,39.47585071350165,59.79966611018364,36.600112485939256,81,81
60.24040489245044,40.829308452250274,59.49916527545909,38.98875140607424,81,81
60.08857022353436,42.107574094401755,60.475792988313856,40.60686164229471,81,81
60.92366090257275,44.1377607025247,62.12854757929884,40.76096737907761,81,81
61.758751581611136,44.66410537870472,62.2787979966611,42.07086614173228,82,82
62.06242091944327,44.212952799121844,63.18030050083473,43.920134983127106,82,82
63.8844369464361,46.9198682766191,62.50417362270451,42.68728908886389,82,82
64.18810628426823,47.596597145993414,64.75792988313856,46.00056242969629,82,82
63.35301560522987,50.002744237102085,64.38230383973288,46.84814398200225,82,82
65.02319696330662,50.6794731064764,65.28380634390652,48.92857142857143,83,83
65.63053563897091,51.28100987925357,65.73455759599332,49.69910011248594,83,83
66.01012231126109,52.40889132821076,66.93656093489147,49.39088863892014,83,83
66.23787431463518,53.83754116355653,67.16193656093489,52.16479190101237,83,83
68.21172501054409,54.89023051591658,67.6126878130217,53.62879640044994,84,84
67.52846900042175,56.694840834248076,68.66444073455759,54.1681664791901,84,84
69.73007169970478,58.27387486278815,68.73956594323874,55.78627671541057,84,84
68.81906368620835,59.70252469813392,69.9415692821369,56.32564679415073,84,84
70.41332770982709,61.65751920965972,70.31719532554257,58.17491563554556,84,84
69.73007169970478,61.58232711306257,70.91819699499166,59.561867266591676,85,85
74.28511176718683,69.3271130625686,64.30717863105176,54.78458942632171,85,85
71.55208772669761,64.89077936333699,69.3405676126878,59.87007874015748,85,85
73.52593842260649,65.94346871569704,71.81969949916527,59.330708661417326,86,86
72.99451708140026,66.84577387486279,72.57095158597662,62.10461192350956,86,86
74.66469843947701,65.49231613611416,74.97495826377295,60.871766029246345,87,87
75.42387178405735,64.7403951701427,74.59933222036727,62.72103487064117,87,87
76.10712779417966,64.66520307354556,76.10183639398997,62.48987626546682,87,87
76.56263180092787,64.43962678375412,77.45409015025041,62.412823397075364,88,88
77.09405314213413,63.7628979143798,78.58096828046746,62.25871766029246,88,88
77.85322648671448,63.68770581778266,79.03171953255426,62.798087739032624,88,88
79.06790383804301,64.06366630076839,80.3839732888147,62.64398200224972,88,88
79.6752425137073,64.13885839736554,81.51085141903172,63.029246344206975,89,89
