er,el,t
0.0426864956759997,0.0426864956759997,3.347688572000152
0.037126782051567,0.037126782051567,3.369012813000154
0.027092638963054,0.027092638963054,3.3903718870005832
0.025891510559455,0.025891510559455,3.4116707580005823
0.0281711082037329,0.0281711082037329,3.4329610720005803
0.0198730319138996,0.0198730319138996,3.4542844610004977
0.0243790537166065,0.0243790537166065,3.475578943000073
0.0250376827357298,0.0250376827357298,3.4968718130003253
0.0311541716965766,0.0311541716965766,3.5182068320000326
0.0339832589140684,0.0339832589140684,3.539496794000115
0.0233976943186106,0.0233976943186106,3.56078559100024
0.0269553485181743,0.0269553485181743,3.5820874800001548
0.0176771857528407,0.0176771857528407,3.603384480000386
0.023174873783186,0.023174873783186,3.624710220000452
0.0834394589145976,0.0834394589145976,3.646001813000112
0.042529382652264,0.042529382652264,3.667302683000344
0.0297204717659731,0.0297204717659731,3.688593239000511
0.0213205986602458,0.0213205986602458,3.709882183000445
0.0302693553123975,0.0302693553123975,3.731173998000486
0.0206755323580909,0.0206755323580909,3.75246523900023
0.0228251986757963,0.0228251986757963,3.773764794000272
0.0241170099201789,0.0241170099201789,3.795053498000016
0.0229879505181956,0.0229879505181956,3.816341941999781
0.0243473103819448,0.0243473103819448,3.837628442000096
0.0168871335448548,0.0168871335448548,3.858915702000559
0.0160783516001818,0.0160783516001818,3.880199091000577
0.0153099721905154,0.0153099721905154,3.901509850000366
0.067331329919641,0.067331329919641,3.922802627999772
0.0342953963339656,0.0342953963339656,3.944123553999816
0.027409678997316,0.027409678997316,3.965416979000111
0.0162871558466342,0.0162871558466342,3.986733978999837
0.029713506201688,0.029713506201688,4.008028387000195
0.0374297882666616,0.0374297882666616,4.029325202000109
0.0215254225339519,0.0215254225339519,4.050624553000489
0.0154243992442343,0.0154243992442343,4.071917313000085
0.0189461923760096,0.0189461923760096,4.0932433500001935
0.0218270736222596,0.0218270736222596,4.114534850000382
0.0256213149572175,0.0256213149572175,4.135823868000443
0.0213087684479573,0.0213087684479573,4.157114294000166
0.0171119013576992,0.0171119013576992,4.178408720000334
0.0129768039200588,0.0129768039200588,4.19969835000029
0.0210596193537468,0.0210596193537468,4.221069979000276
0.0892782201260045,0.0892782201260045,4.242380163999769
0.0369318128900857,0.0369318128900857,4.263683776000107
0.0325192406837935,0.0325192406837935,4.284978313000465
0.0329403283752976,0.0329403283752976,4.306356720000622
0.0306836215808451,0.0306836215808451,4.327654589999838
0.0839032483698671,0.0839032483698671,4.34895157200026
0.0304534080100947,0.0304534080100947,4.370276905000537
0.0214657195239278,0.0214657195239278,4.3915944609998405
0.0199735286171539,0.0199735286171539,4.412891072000093
0.0208885962440855,0.0208885962440855,4.434219961000053
0.0253012561098027,0.0253012561098027,4.455510200999925
0.0255622207207047,0.0255622207207047,4.47687155299991
0.0214685929817094,0.0214685929817094,4.4982015350005895
0.0173464302277155,0.0173464302277155,4.519504220000272
0.0856638565172333,0.0856638565172333,4.54079027500029
0.0450349666898765,0.0450349666898765,4.562078183000267
0.0346255242223346,0.0346255242223346,4.583394682999824
0.0258610433066253,0.0258610433066253,4.604692146000161
0.0318376024799674,0.0318376024799674,4.626004812000247
0.024333267110013,0.024333267110013,4.647290646000329
0.0339154612578378,0.0339154612578378,4.668582942000285
0.025695880184989,0.025695880184989,4.689891627000179
0.0125482785676655,0.0125482785676655,4.711493794000489
0.0220296590682575,0.0220296590682575,4.732915534999847
0.0196020899094231,0.0196020899094231,4.754226201000165
0.0873766270206884,0.0873766270206884,4.775494516000435
0.0524676479147754,0.0524676479147754,4.796744256999773
0.0461141443191776,0.0461141443191776,4.818042034000428
0.0344622896005448,0.0344622896005448,4.839340405000257
0.0303240593306141,0.0303240593306141,4.860631516000467
0.0305658236322307,0.0305658236322307,4.881927368000106
0.0264097977156337,0.0264097977156337,4.903253034000045
0.1102591260915578,0.1102591260915578,4.924557645999812
0.054210905078047,0.054210905078047,4.945880553000279
0.0410974596701603,0.0410974596701603,4.967170220000298
0.0336049793979473,0.0336049793979473,4.988460237999789
0.0285249103222409,0.0285249103222409,5.009789960000489
0.0150589422456462,0.0150589422456462,5.031123571000535
0.017232514349329,0.017232514349329,5.05241818200011
0.0177434744609616,0.0177434744609616,5.073719423000512
0.1328490694549935,0.1328490694549935,5.095009757000298
0.0838588534229213,0.0838588534229213,5.116303664000043
0.0490761768767531,0.0490761768767531,5.137596071000189
0.0398942489361557,0.0398942489361557,5.158880886000588
0.0262806580681474,0.0262806580681474,5.180173831000502
0.0338398856616253,0.0338398856616253,5.201475441999719
0.0228692425839984,0.0228692425839984,5.222771904999718
0.0233890196221801,0.0233890196221801,5.2440676639998856
0.0221198709617009,0.0221198709617009,5.265363849000096
0.0878841150002778,0.0878841150002778,5.286650496999755
0.0971816582379625,0.0971816582379625,5.307968144999904
0.0468692126886229,0.0468692126886229,5.32925849700041
0.0360985271370069,0.0360985271370069,5.350543366999773
0.0371498328185706,0.0371498328185706,5.371834737999961
0.0290264468682949,0.0290264468682949,5.393127811999875
0.0256427271342213,0.0256427271342213,5.414598774999831
0.0293142533257904,0.0293142533257904,5.435958812000536
0.0353701951789013,0.0353701951789013,5.457273922999775
0.0699288386147239,0.0699288386147239,5.478569701000197
0.0243318826787692,0.0243318826787692,5.4998703119999846
0.0182541040226508,0.0182541040226508,5.5220202190002965
0.0405157033571307,0.0405157033571307,5.543431793000309
0.0040103488539791,0.0040103488539791,5.5647397190005
0.0005862631207542,0.0005862631207542,5.586040349000541
0.0291209393938957,0.0291209393938957,5.607343812000181
0.0482036576269488,0.0482036576269488,5.628642663999926
0.0158004256843223,0.0158004256843223,5.649942607999947
0.0068796922587972,0.0068796922587972,5.671229256000515
0.0282834296817043,0.0282834296817043,5.692525274999753
0.022752808698803,0.022752808698803,5.7138433300006
0.0192977452937811,0.0192977452937811,5.735202218999802
0.0224279310642388,0.0224279310642388,5.756571793000148
0.0504688293042093,0.0504688293042093,5.777968440999757
0.0134706395766918,0.0134706395766918,5.799318960000164
0.0314196595948309,0.0314196595948309,5.820666329999767
0.0147350314619791,0.0147350314619791,5.841970108000169
0.0512423238944279,0.0512423238944279,5.863263441000527
0.0213433996167886,0.0213433996167886,5.884589145000064
0.0235050390015686,0.0235050390015686,5.905899162999958
0.0137020849502314,0.0137020849502314,5.92723199700049
0.0425343999785146,0.0425343999785146,5.9485589599999
0.0316846716406,0.0316846716406,5.969865181999921
0.021874357575716,0.021874357575716,5.991171219000535
0.0252861183964054,0.0252861183964054,6.012469496999984
0.0467318226864445,0.0467318226864445,6.033779940999921
0.044319981321344,0.044319981321344,6.05506281199996
0.031629167864848,0.031629167864848,6.076382089000617
0.0345146384567311,0.0345146384567311,6.097675034000531
0.0578015085272884,0.0578015085272884,6.118961533999936
0.0503841914460318,0.0503841914460318,6.14024431100006
0.0361051264944391,0.0361051264944391,6.161532904000524
0.0371640038557477,0.0371640038557477,6.1828128670003935
0.0493326090930004,0.0493326090930004,6.20411277400035
0.0593354055477141,0.0593354055477141,6.2254041630003485
0.0379621084802366,0.0379621084802366,6.246690460000536
0.0281537874702002,0.0281537874702002,6.267972700000428
0.0899053432326176,0.0899053432326176,6.289266421999855
0.0654557880548112,0.0654557880548112,6.310552237000593
0.0511856639222358,0.0511856639222358,6.331835071000569
0.0514518482266661,0.0514518482266661,6.353122459000588
0.0674628309402742,0.0674628309402742,6.374418663000142
0.0456474932202177,0.0456474932202177,6.395705756000098
0.0477556187418742,0.0477556187418742,6.416992367000603
0.0382786350093504,0.0382786350093504,6.43835525600025
0.0526889986051612,0.0526889986051612,6.459651830000439
0.0524221970877606,0.0524221970877606,6.480938421999781
0.0330190927470791,0.0330190927470791,6.502266051999868
0.0343262839580114,0.0343262839580114,6.523556070000268
0.0152007876099933,0.0152007876099933,6.544844996000393
0.0548772747697099,0.0548772747697099,6.566205774000082
0.0173760308635523,0.0173760308635523,6.587508847999743
0.0191980890339317,0.0191980890339317,6.6088207929997225
0.0158037205706161,0.0158037205706161,6.630153533000339
0.006247595422653,0.006247595422653,6.651447719000316
0.0404626006217841,0.0404626006217841,6.672752385000422
0.0205424810501353,0.0205424810501353,6.694044699999722
0.0201987358018917,0.0201987358018917,6.715369829999872
0.0144972777972373,0.0144972777972373,6.736662922000505
0.0106307080680192,0.0106307080680192,6.757956532999742
0.0424963286825812,0.0424963286825812,6.779250904000037
0.0256949024482818,0.0256949024482818,6.800543680999908
0.0234678587517118,0.0234678587517118,6.821863311000016
0.01795232140816,0.01795232140816,6.843155848000606
0.0128654637786335,0.0128654637786335,6.864450644000499
0.0428425357636579,0.0428425357636579,6.885746736999863
0.0353982643788488,0.0353982643788488,6.907035052000538
0.0259648606789498,0.0259648606789498,6.928322181000112
0.0305202375436171,0.0305202375436171,6.949641607000558
0.0485397842237084,0.0485397842237084,6.970949311000368
0.0474485672492176,0.0474485672492176,6.992243552000218
0.0350057385028993,0.0350057385028993,7.013536163000026
0.031560769293877,0.031560769293877,7.034823848000087
0.0192806370723625,0.0192806370723625,7.0561118480000005
0.0493746004733375,0.0493746004733375,7.077404200000274
0.0490488774797321,0.0490488774797321,7.09868849600025
0.0283881186035529,0.0283881186035529,7.1199731440001415
0.0241791774684096,0.0241791774684096,7.141260440000224
0.0211693773534983,0.0211693773534983,7.162616940000589
0.0450878029718871,0.0450878029718871,7.183930515000611
0.039351416932116,0.039351416932116,7.205252200000359
0.0331825602172955,0.0331825602172955,7.226572792000297
0.0269204176486761,0.0269204176486761,7.247869533000085
0.0475679603710987,0.0475679603710987,7.269168902999809
0.0453201296811076,0.0453201296811076,7.290506291999918
0.027121884661891,0.027121884661891,7.311800385000424
0.0275296454047001,0.0275296454047001,7.333088848000443
0.0116613751666895,0.0116613751666895,7.354402996000317
0.0329122020959563,0.0329122020959563,7.375707089000571
0.0209348970173862,0.0209348970173862,7.396999180999956
0.0124334032279118,0.0124334032279118,7.418329088000064
0.015076044497672,0.015076044497672,7.439626737000253
0.0161699731414528,0.0161699731414528,7.4609513479999805
0.0260188273941515,0.0260188273941515,7.482278237000173
0.023611025354108,0.023611025354108,7.503602533000048
0.0198112871215556,0.0198112871215556,7.524888013999771
0.0346301902470386,0.0346301902470386,7.546220570000514
0.033477906338599,0.033477906338599,7.567511940000259
0.0292001956770572,0.0292001956770572,7.588799348000066
0.0209131840397354,0.0209131840397354,7.610090811000191
0.0340446573478438,0.0340446573478438,7.631403254999896
