er,el
0.004721789564865377,0.005851283090756608
0.10624818669033656,0.10757310806457417
0.09350978263459761,0.10953010766362252
0.16766305798955086,0.06667822119727526
0.10476132890170309,0.07653946761304208
0.08733504826579613,0.07409707258960602
0.05703205508576548,0.07576268141992448
0.037954094711409564,0.06222829361078054
0.030843234080334847,0.027287401798435088
0.019424583443154356,0.03729456022783962
0.01892302495389949,0.0307277466074894
0.03410006947395178,0.018687611665275515
0.01841517696859165,0.023451317672661832
0.02814794634933069,0.019907967753852628
0.011857687640212028,0.025513994510807516
0.007609710557159,0.020192121615312916
0.014071823002724325,0.01889632100840237
0.009136817329624724,0.013847021591301151
0.012298574162623492,0.01075998250330289
0.012948580634896931,0.013089876321168925
0.013858129958620907,0.014970819764775723
0.015659060707115386,0.012185728511395131
0.02020393925090095,0.04805518511416186
0.0065020861650358,0.024721162177426526
0.0038167933551630133,0.024782887282338777
0.0023415292819924946,0.023280903565882076
0.008201267564699497,0.013831292726599439
0.024796291735770266,0.02723385306620437
0.008433907261734267,0.013924654904454698
0.013971512429195471,0.013455551701028787
0.009874353270942313,0.013931237464317653
0.023941455857930796,0.021072298495476646
0.017044231543035332,0.022721433548153046
0.014251051445401616,0.021343987265362702
0.00496119207564347,0.020422178182848947
0.008590607289379071,0.023498132240363432
0.0075920416647754715,0.0267996039666251
0.06427288177226169,0.03078957675969085
0.013594626148107964,0.022191406156574996
0.014242928537010114,0.021061177667217084
0.012733567934228855,0.02642032628148412
0.005441245064273556,0.02168341026440673
0.0025833463597046734,0.01880822702888014
0.008990690520242602,0.02091629406847646
0.005753641992829146,0.02259749180871646
0.008335301110848682,0.020621439297430783
0.008922494000603227,0.020567153945917727
0.005472711458591187,0.022507536758019524
0.011914271787467658,0.0164863944390541
0.010419717632300055,0.018297905664367283
0.007117796249882087,0.023969728761085184
0.005724137041437311,0.021187050038230293
0.011761280244147658,0.017089542213181645
0.007949852445235274,0.024077139916375032
0.010437639101054847,0.024902428931522478
0.008101878465980844,0.020437130522658626
0.010866194688083025,0.02247616576336131
0.010090191801430733,0.026576252231674678
0.006332800402257587,0.023224399634318903
0.008591283608730002,0.017314116533910358
0.006654966802602144,0.02735720031855882
0.0050437851283820926,0.018378481997742308
0.008414027725807623,0.01686020827199529
0.013612487062527857,0.026429701767259374
0.012344344430694132,0.021226226148368766
0.007900045155924993,0.01819489446261168
0.003341218408101271,0.016544421677982223
0.007403768774097475,0.02076782990695094
0.03669245774732611,0.025875030983755144
0.01750898516679389,0.02149187490994851
0.015339250252948605,0.02141588794044614
0.021437614984932782,0.026067244120115636
0.012410632874382444,0.018289549530532783
0.020544309276305486,0.02630557985157908
0.017550021905823304,0.031158686408860044
0.011933470458035396,0.02004233521276817
0.018127894942755452,0.026530868768275866
0.016273608907644097,0.02262391319476962
0.02576378265472431,0.029559065120720988
0.023650326343622425,0.024381778887973063
0.016096316283908743,0.018885901883371723
0.010391707054966138,0.023962152273272072
0.013789369436413087,0.02782584767446006
0.015715040292672965,0.018996456938809452
0.01583269241101861,0.024104019494007676
0.010620046435389776,0.02480861288279679
0.003674562497936948,0.025344437954234002
0.001035122053600298,0.02071918435003944
0.0054013309061499756,0.022852825695544574
0.014303308732079282,0.03302437360770081
0.013981263694495231,0.027415207452146182
0.011444459047653902,0.026424401645196036
0.011629074819122768,0.029574514366104893
0.025723917103841202,0.032681898711634495
0.024725119957322534,0.02772886339091309
0.02312259463611339,0.025991402550217868
0.009607441956228261,0.023960400489553235
0.007891030769926945,0.023705327798132805
0.013864681754618392,0.02660699520724832
0.011876811218135901,0.03203194838614855
0.012678889871460096,0.02417078436692432
0.023164574065597437,0.025493095491148296
0.023159333658525575,0.029267041440824915
0.01808621017394049,0.03173563393890089
0.015630529344315646,0.029979518431304815
0.025011717733872327,0.031382383953507245
0.018946038348380764,0.0336696294637931
0.02173530375456718,0.025897167380094496
0.010711063946873252,0.02487247792391178
0.02033510607337,0.033109875498484445
0.02176485889293571,0.03218739939391887
0.024603092528100723,0.030295557736716702
0.024248680187542466,0.02650853585755191
0.01723206997956169,0.02780282196207421
0.009706395549118858,0.0208280911706697
0.013127740930247477,0.028550315549988298
0.01882748454456056,0.03237802117722666
0.056313381953210194,0.01916942977044252
0.028218589853047843,0.018369195752784454
0.0309765195435078,0.020805527548434073
0.01845057565951717,0.017747589953208458
0.018270189291890126,0.025514979025993943
0.03096531059019865,0.005282441287064045
0.028485179536115186,0.03175885909866568
0.024062554483435344,0.034295076803096125
0.029696100324339683,0.029266754266700664
0.018977407975972187,0.0313241146913119
0.024769655533418332,0.03044274471286839
0.0340963901624098,0.031579858843453504
0.060471506613452,0.013248907946736265
0.03588652626904982,0.023753008242833724
0.03667853000804333,0.015165131496129906
0.03435181339433182,0.024012186496533652
0.03752857789505593,0.023721315680819706
0.030204273573622736,0.02255068471935725
0.026617652663745012,0.016095386584521986
0.03454606342978403,0.030635203883430738
0.03385102893560953,0.026719672735729307
0.03453118825428525,0.023627787819873063
0.03762199106512822,0.028946266903616808
0.03247140231186814,0.02993512924263523
0.03326089352301573,0.025744040543581388
0.03417412919501661,0.018764710498747512
0.037805675047722434,0.021017226134856647
0.03703552827221853,0.011870367923546569
0.030324686056959756,0.013319042471016552
0.037274824375412095,0.023503872429492527
0.049012218122173094,0.004060714979468259
0.04143546013491125,0.016607278884439112
0.034703064877524704,0.015222190123959152
0.03219809616115525,0.026474781559155555
0.032047233910072366,0.02444577934289286
0.032380231462279065,0.030936112069527993
0.028811564019522326,0.029694650434972186
0.033897816796079436,0.022887827268078358
0.03900291565651797,0.030600269736204524
0.03201884118509032,0.03755771314345659
0.02927975203693244,0.03738329694942427
0.03113411741027861,0.03574213545812431
0.03129354887905471,0.027778764760563495
0.029751186005018547,0.023241265380805485
0.029337970109064575,0.023934742610626194
0.03291403559604944,0.018898335358288106
0.031051018892331226,0.018335957230442453
0.035521693859566654,0.028308456778289897
0.04758122603595402,0.0017195112663022894
0.039614425885434644,0.02351125192228165
0.03980634949855223,0.022905782955165432
0.025110862321269984,0.018363880123995507
0.029822488208821826,0.017233276994273
0.025706587041257164,0.023074155688469596
0.02902063975481994,0.028730391657650074
0.07175420309624068,0.0060479407249553925
0.04571729439627348,0.021818971784334503
0.026479517475213175,0.022373466032718718
0.030891023028205285,0.027160564752767815
0.021668987565229985,0.025858041085128507
0.03689476246506349,0.027574668758947107
0.06358829337271311,0.00128772514085988
0.04150793294240067,0.026678203687968343
0.03352175843678692,0.02370137803863481
0.02182716233043293,0.020691835869202972
0.025464636411217243,0.01953812000760539
0.028555286909162963,0.019301511805198242
0.027403531633499026,0.020880128695658164
0.031581352987553164,0.01882707003168844
0.06079063566468624,0.003387109950132794
0.04171259375645952,0.028070896340598204
0.032380114243886676,0.016588217083769872
0.02589501323146054,0.019665491061448014
0.022572868804458586,0.011051532357651554
0.03819319489749887,0.032378810094210356
0.06285044803622582,0.00762560218641059
0.04536758096643147,0.020183113104228774
0.03503186237663645,0.012349312624015906
0.027790508743836848,0.011078431218514479
0.02378137640775284,0.0056978200049068355
0.03567654440608625,0.022070725591044154
0.07139570095912089,0.024435595911037812
0.04507595972567907,0.010589043445557689
0.03740271291883083,0.01345808214790343
0.03273700133179812,0.008552623440516834
0.028186806034795134,0.0004541402274554022
0.023878927534705583,0.016077034048101676
0.0295630118131278,0.009771586402174539
0.02599551665191143,0.009658709662883094
0.02878250593701798,0.010929462073647256
0.02285926975769912,0.00420991766635957
0.022276798058561306,0.011457870870353184
0.032061888715978315,0.018193044228991942
0.03757501153815281,0.02028520816352207
0.037322128442842606,0.008854509638886128
0.04089505228915513,0.0109017205409201
0.03642918677679007,0.011280229664319503
0.0356906379746203,0.02492951960389624
0.06564854623187591,0.009417893787899211
0.07248801380119536,0.0066812702763396565
0.04343987084233466,0.012226645469806455
0.04608780514963006,0.013306574112384525
0.044227602475173905,0.016107404355008712
0.04040051372225194,0.014889943745480727
0.033258726821279366,0.01678451454107185
0.0340029203582583,0.00990773258794384
0.027283780859326832,0.01379322160337392
0.029451383852530027,0.007990842470275589
0.026619836158631248,0.011543479072302798
0.023241284361516273,0.008444120414836312
0.0254929912749605,0.01101567776855437
0.02732179077564538,0.007600970838273225
0.029468726422394013,0.01650309718597122
0.03276986963184675,0.020093022727577715
0.0403876028168613,0.024890251900914817
0.03649606305503149,0.018219683542260983
0.025400086713473012,0.013815976687191572
0.030278523689508088,0.013398058548095377
0.03602408442788443,0.014625830221071504
0.03644688310963201,0.01750737170761473
0.02717014827210539,0.027336803313325494
0.027076964549472886,0.01874745273745948
0.02314727131718316,0.01642270177927532
0.034976112064192315,0.02198227866025459
0.03985680745578184,0.017201473532413237
0.03651654431698895,0.01291387189125604
0.035232782871273675,0.014157212986044264
0.026314009402358843,0.015805344234876877
0.022691780368130868,0.014432042754259002
0.02853220662550192,0.01494393035184393
0.02955243522402361,0.004733212799094999
0.026569414583821567,0.01285465525849219
0.03689483159053583,0.016405596543856506
0.026866799314466505,0.011970132818288438
0.022470883772721894,0.009023703634135025
0.02511660246001041,0.0061215609724105694
0.03350369509045716,0.01581424643259571
0.039798105141959216,0.022021320727183446
0.04917704488552938,0.006604024974226009
0.04355249840828837,0.006238912101747592
0.035233175097152826,0.0053846189721242265
0.03626554484105929,0.00989142360047566
0.02849918393566448,0.008327852830701766
0.028846021676585384,0.007748572207468063
0.02875442859618755,0.009461170883219848
0.03212934346220874,0.016890509631051584
0.019604657227005513,0.017285926803691242
0.031082058246387812,0.009577887612601824
0.02495001242990447,0.008969323280168879
0.015637660920160425,0.0068455988871649704
0.01743126773348465,0.012109195316159609
0.019540777506528332,0.010735474930105945
0.01679297573317138,0.0030332665863470427
0.013397735852609666,0.004223054519902964
0.032742396980053726,0.012050111953593394
0.02671774076572037,0.011900578243000635
0.041762888238771785,0.015094244627436384
0.034987050418492587,0.011371343162200865
0.040493445453917594,0.005916379611362653
0.029371449725276676,0.004948329104909253
0.030225054603801024,0.002194756285076968
0.027233801735890326,0.00358503311180879
0.0340173468040261,0.002858628888238261
0.018706522410444137,0.0038271333191290027
0.023757134098840567,0.014050429584612445
0.06688100641227414,0.006479230882137053
0.0405556061403753,0.009308626246688856
0.0302702089718289,0.0057378825524468414
0.017840283239784486,0.00903294393764868
0.013250759993133712,0.0051857853300593835
0.014032231966802613,0.007329891711754228
0.01430215970359655,0.008421347766688545
0.01220095465690141,0.005224906423468919
0.012732658780399548,0.0035907878902709574
0.010931991525854534,0.005889396593880629
0.0069502619605679395,0.0056941906154297835
0.01934395491960178,0.014500013337640913
0.04293298780465387,0.012733416610323484
0.03394787229601974,0.010646377907726375
0.022142213989947666,0.014125479714916091
0.018524562691283643,0.007069359207488134
0.017637354854197287,0.004087024106744817
0.02467078710028563,0.0035778660065727027
0.030107328205956418,0.0040289035728284335
0.021258367560773834,0.006392594867714212
0.015821291424159216,0.003385041491128387
0.01443758371868066,0.0022358248436669436
0.014415186106652161,0.00868869079210883
0.0060223542025436136,0.008568088249493344
0.008110292799649407,0.0022720691515290027
0.016799137685988737,0.014683215301044716
0.012655017500522444,0.013078705277641961
0.04274529440179124,0.01007816419985317
0.023272747230016648,0.012591181492030411
0.027372519089480456,0.008716683861137452
0.024174522468066274,0.004648186958185202
0.03369110131312596,0.004086354878842606
0.018817717289325,0.0070281350337347975
0.022780742161986663,0.005410848998506646
0.020424688268575974,0.003078819461024411
0.020948567040105278,0.01679555269890456
0.01538410997157149,0.009843357240148173
0.012779587581376173,0.008194156156625389
0.02516470025579137,0.010176022830854567
0.05531681611058833,0.026251712489294973
0.06826375360350034,0.056846002138407174
0.05616945614794569,0.03194316811770972
0.0370599559733864,0.01877359707271293
0.040154377080034574,0.005846705578522598
0.033672072850059395,0.013254130830348418
0.03498709355231672,0.01582238519686192
0.040760748065652046,0.01495623986436662
0.0274004642407405,0.009921403383448591
0.028742144665823973,0.005031563151066384
0.01810295702428709,0.0112873291413184
0.014200006460753683,0.01099947954145994
0.014699248765683348,0.016598197706449994
0.037654493462715675,0.010304304117818032
0.07517689811675078,0.0173379640534977
0.03403272685149544,0.017707378192604036
0.027841673485182607,0.01073781980603972
0.02943815490976296,0.024952183173906798
0.018628772097856006,0.022729614176192736
0.024295744448117135,0.02279588736568296
0.019988542584040016,0.017724807084644134
0.018761284088753594,0.027072408142112207
0.022762051608245574,0.012947648835997376
0.014917829879977057,0.01775995379449243
0.011436898539752287,0.009170798875618067
0.02201017385062548,0.024785823162058053
0.053867602233761074,0.017174028334195096
0.024429310509511092,0.0231469982375638
0.030441989362699057,0.02338781722410451
0.011535476015228903,0.019574111707393493
0.026355743305712186,0.022879124172350884
0.006225570174927651,0.04065471700204303
0.005997855275617271,0.027162696826123368
0.0018559219678530455,0.013633528345832159
0.04589679286368913,0.04767060168182755
0.03530819339048043,0.051496472134280505
0.03085383182003341,0.037130853364414754
0.03422902931694343,0.03169039079212253
0.02520007236934379,0.012504852579076204
0.05784245157703481,0.04410444740698354
0.04429592515926131,0.07956851355022074
0.03073736082180212,0.05098925931720173
0.014814272506107133,0.029717114656568365
0.003815376738414708,0.02293159474361112
0.04777574885319785,0.04357743023235712
0.018506740503683866,0.0671119989967592
0.025783140340512743,0.045045050552050755
0.0047897389653744835,0.033369122247282994
0.009516758681706042,0.015357429541064239
0.0050868122861680645,0.0017356595397652777
0.011570569323692947,0.0008814458645845302
0.027471012214678823,0.009769990353517798
0.02226394493366398,0.018845537644870396
0.023666281067793615,0.020828206231686307
0.03163489002826365,0.01968464326118568
0.02541582006228038,0.014998463556900814
0.03181427284298353,0.018325697289186094
0.021166973402571024,0.022201786941710218
0.024277288393957663,0.019224005047434125
0.019097512201498506,0.026700918972354288
0.012486419553033616,0.02250628984542007
0.021821280440852093,0.03247854587949286
0.013375033493040036,0.036751220872043716
0.017497311561196556,0.031506393141748336
0.023512269464047646,0.028396221447877717
0.02106991628307484,0.01901844970604298
0.003283309194005614,0.018892814365545876
0.05146191777137834,0.04638942948299129
0.011690186088587936,0.07739975030465575
0.02241521692636418,0.06675047338885452
0.023166693005431366,0.043830669782701615
0.02172215326486017,0.041835153846488116
0.057294317706602024,0.049963438033208345
0.0010352629609278671,0.09553101371601756
0.033828508217695286,0.04790836587069625
0.023355658603037354,0.04708584364810158
0.05400945449147158,0.052668965888119396
0.034667865463398076,0.04484019409671045
0.03409863502685512,0.04782709883217426
0.01618150934958562,0.033458482538446806
0.04788182436548608,0.04664908264522171
0.03650118765476746,0.04663395350033788
0.021414323954059945,0.04093656098282831
0.017749396338952048,0.0322791636848786
0.09196477977035315,0.08083649347772891
0.07261699412291356,0.08749329945406303
0.04895782729400686,0.09103583284279419
0.05589563126714018,0.06872290794189173
0.03862175191465526,0.047460952105510705
0.05684049604125471,0.06917748060334379
0.06148044070838709,0.06950250584488214
0.06352624241996913,0.060005563989559814
0.04389511644403445,0.03510481268699615
0.034869242039573825,0.030074502609445265
0.029852599203780583,0.022910846406348072
0.029745580763538802,0.014734488023322544
0.06112707442655041,0.04023900661418363
0.012675207326920374,0.08903795272197942
0.03538278762126936,0.041879488620200876
0.03166742999488375,0.030444532800660673
0.017902123971472565,0.016862129827009964
0.05878146436231569,0.05282912444277168
0.049671077189062426,0.04811207773456026
0.039596080573128536,0.05449960884117373
0.039049380698170266,0.036274132578631185
0.07317643220659063,0.0764287740449954
0.08011308382827935,0.05782575347545926
0.05699361848130566,0.07997937774149066
0.05841051444518326,0.06161881290879132
0.045670345140263593,0.05229450070322338
0.03956895405849389,0.051481947545541196
0.03880938010823116,0.046019400621782725
0.03258759301444119,0.034867270686745756
0.04389222658065377,0.0327192388727404
0.0327705031538653,0.03484528950557388
0.02660570782215609,0.03862562912571527
0.053835563860984814,0.060556660697788665
0.02261951006668361,0.07595804797691642
0.04909343617097031,0.09342490426729576
0.03926685725589,0.062448533195002355
0.04356791672544534,0.06102338094001187
0.0324484911975643,0.054317048661962
0.03613294425528732,0.04780076379428217
0.04035112401591418,0.0456598524144141
0.02961107845852014,0.02482149011057151
0.03211119306769118,0.02508306775811593
0.018598058196130286,0.008413612276498799
0.046156452486183414,0.048221943516637264
0.020643740578712252,0.06761905915222714
0.04667656417149522,0.06421489656529057
0.04238142110165233,0.04800277807887652
0.03436932126524137,0.04555971493329053
0.02637293830030833,0.040610265028662336
0.034900617397471204,0.030690031533875128
0.032133932638873944,0.02832148653673934
0.038329352190896226,0.032798649652941055
0.03126200525231568,0.021701463735537444
