er0,er1,el0,el1,t
0.6707646715483406,-0.4143669329714399,-3.98355243991162,2.8287783808634472,0.0
-26.584111962086368,21.68217317296209,-31.238429073546328,24.925318486796986,0.00144222300014
-26.339214002902693,19.78150724621404,-30.130736765854024,25.62114241456222,0.0227885560000231
-33.60452012535167,10.35420424954367,-19.132934568051823,33.661774468738294,0.0441078520000246
-26.829009921270043,14.307589377179625,-24.196670831788097,22.99247424300465,0.0654138890001831
-19.318805839637392,11.038443983172968,-22.456011491128763,15.493038577090443,0.0867291850001947
-14.09431604371902,9.745991152984288,-21.58568182079908,9.694505845713463,0.1080322220000198
-9.522887472290437,6.172739210697941,-16.838429073546322,6.524641285894049,0.1293270740000025
-3.237173186576157,-0.2895249402454567,-8.29337412849138,3.2001491865712524,0.1508268340000995
-1.7677854314741095,1.1549811640830685,-8.768099403216652,-0.4335979917583188,0.1721316300001945
-2.738406345559945,1.4098352380536738,-8.517998182294626,1.0415436733763528,0.1934588890001123
-5.878472694344481,2.282876583372812,-8.710497812083872,3.453137617638731,0.2147651300001598
-4.5723502453648734,2.282876583372812,-7.761047262633326,3.607765157142112,0.2362582410000868
-4.150151010677291,2.812450515350492,-8.536964197490477,3.581984241358469,0.2575743890001831
-6.115694618170664,4.1868912069641055,-9.3332770357531,5.961503939744091,0.2788880370001152
-5.89189881125769,5.4753137247029855,-9.432244180174491,8.562973410579971,0.3001969820002159
-2.9531233010536155,3.878754346234615,-6.188288136218446,7.325953094552887,0.321536111000114
-3.116388607176063,4.410940805724067,-7.37510132303165,8.331032101324894,0.3428465560000404
-3.148380422032531,6.740382765746105,-8.276166921247587,9.130931391176093,0.3641481850002037
-1.515727360808036,5.143823387277735,-5.823419668500343,8.048538614652387,0.3854392220000591
-2.69860700352892,6.375344382136149,-7.0489994682071,9.742655095339188,0.4068553700001303
-3.106770268835064,5.8431579226466965,-5.545702764910416,8.582948549063786,0.4281479260000651
-0.167994758630968,6.755477567485755,-7.286362105569751,9.433400016332412,0.4494470740000906
-0.167994758630968,4.854811640737694,-4.675373094580742,8.196379700305329,0.4707427590001316
-2.989251018203994,5.5124674526237385,-6.539643482882198,7.761345674213487,0.4920380190001197
-3.201962368138261,6.805962793770064,-8.724097375987562,9.210755687544976,0.5133670930001699
-2.222370531403577,6.881989430839994,-8.249372101262288,8.59224552953144,0.5346545560000777
-3.2835950211994955,6.577882882560303,-5.875745727635923,9.365383227048367,0.5559404630000699
-5.457274171827702,7.209039767334474,-10.831214517196624,7.745430860251048,0.5772380740002063
-6.079786967207141,7.705044482206745,-10.089834062968537,6.14366673037344,0.5985341670000253
-5.589991048839792,6.564644926157911,-8.58653735967183,8.308452283420849,0.619823500000166
-4.773664518227548,6.488618289087981,-8.665658238792709,6.607549348883595,0.6411159070000849
-5.312366573249218,5.172426526363921,-9.029792004960369,5.715339091534801,0.6624405930001558
-4.0062441242696245,3.651893784965466,-9.029792004960369,4.401005005756005,0.6837635740000678
-4.295671313787359,5.157088730098806,-8.440098315357208,5.064758412393118,0.7050649070001782
-4.050773354603681,4.47284899646948,-8.91482359008248,3.286541708104181,0.7263709630001358
-6.374227018507057,4.690281373499204,-8.872186202180533,4.72941020702504,0.7476709439999922
-5.557900487894813,4.310148188149611,-9.188669718664045,4.806723976776723,0.7689588890000323
-6.239250454931643,3.8445929639958223,-9.769548728087049,2.695698332247304,0.7902512960001786
-4.688230046768371,4.984992520044656,-10.560757519295851,4.396601266784543,0.8115432590000182
-6.744953983056437,4.821592505021087,-8.597387264061144,5.300148436103399,0.8329114810001101
-6.010260105505427,3.681192948972239,-8.913870780544674,4.4496969688348,0.8542157589999988
-5.438831534076844,2.6168200299933204,-8.360024626698507,3.521931731814476,0.8768443330000082
-6.582003877703693,4.501195519871146,-9.862380643794744,2.6436056335396785,0.8982005920001939
-5.012213399082107,4.17306063466728,-9.842354686366258,3.38241793267828,0.9195477030000349
-6.399968501122922,3.640874175177842,-9.130266774278336,4.000928090691843,0.9408980000000612
-5.58364197051068,3.412794263968081,-8.259937103948667,2.9185353141681247,0.9622042400001192
-6.603245767400128,2.8462401048967223,-8.217060524072028,3.4163540740756844,0.9835376850001012
-6.698020566222084,3.25528385939414,-9.334127316614545,3.206887670559581,1.0048447220001435
-8.24904097438534,2.0388576662753763,-8.22643500892224,2.1244948940358626,1.026136444000031
-6.779653219283304,2.6470707628347583,-9.41324819573542,3.9027115983248,1.0474364070000777
-7.088210835033671,2.4329393317525216,-7.571727318550153,2.829118771201536,1.0687755000001289
-7.687748481435204,1.517591862634433,-9.017732782848082,2.43566070011876,1.0900755740001389
-8.014279093680098,1.8977250479840533,-8.938611903727203,3.208798397635689,1.1114062220001415
-8.247153299420875,-0.2528355065645513,-8.44558344070815,1.7154477903991818,1.1327098520000618
-9.06347983003312,1.8759103313932428,-8.682946078070787,0.323799934868731,1.1540076109999973
-10.231133208632436,1.1494647625089556,-10.281368687439349,1.2080722039522414,1.1753052770000068
-7.292357698428356,0.99741148836911,-8.145104951175606,0.2029931971802341,1.1966339630000675
