t,dt_r,dt_l
0.0,nan,nan
0.00144222300014,nan,nan
0.0227885560000231,nan,nan
0.0441078520000246,nan,nan
0.0654138890001831,nan,nan
0.0867291850001947,nan,nan
0.1080322220000198,nan,nan
0.1293270740000025,nan,nan
0.1508268340000995,nan,nan
0.1721316300001945,nan,nan
0.1934588890001123,nan,nan
0.2147651300001598,nan,nan
0.2362582410000868,nan,nan
0.2575743890001831,nan,nan
0.2788880370001152,nan,nan
0.3001969820002159,nan,nan
0.321536111000114,nan,nan
0.3428465560000404,nan,nan
0.3641481850002037,nan,nan
0.3854392220000591,nan,nan
0.4068553700001303,nan,nan
0.4281479260000651,nan,nan
0.4494470740000906,nan,nan
0.4707427590001316,nan,nan
0.4920380190001197,nan,nan
0.5133670930001699,nan,nan
0.5346545560000777,nan,nan
0.5559404630000699,nan,nan
0.5772380740002063,nan,nan
0.5985341670000253,0.3069021789281636,0.3189523315778759
0.619823500000166,0.3129326147519087,0.3116408120454712
0.6411159070000849,0.32140744683545236,0.31094985611589576
0.6624405930001558,0.39833114921669094,0.21116060432007255
0.6837635740000678,0.36021783119868495,0.2904007967235235
0.7050649070001782,0.309449549044534,0.28306484063188203
0.7263709630001358,0.27218012337382985,0.3097493852535945
0.7476709439999922,0.25011180545502604,0.2788286199878443
0.7689588890000323,0.22572347160164147,0.2259530181495027
0.7902512960001786,0.22764171569641695,0.23707789629329354
0.8115432590000182,0.21823940037192596,0.24976323176794374
0.8329114810001101,0.2257909265408966,0.2257628653474683
0.8542157589999988,0.2039796572561135,0.2064097037298658
0.8768443330000082,0.21080280368562204,0.21089339811490462
0.8982005920001939,0.2330347213688199,0.21535689121897988
0.9195477030000349,0.2012683729211594,0.20264075507134607
0.9408980000000612,0.18866522173650868,0.1850545384409961
0.9622042400001192,0.1956338456788359,0.20943881046065513
0.9835376850001012,0.1930176594975846,0.20647145255393262
1.0048447220001435,0.16997773628831886,0.19576529226427428
1.026136444000031,0.17228000593221074,0.18236153053132959
1.0474364070000777,0.18892427470544582,0.19931416960761406
1.0687755000001289,0.1767338877701585,0.21526548821448974
1.0900755740001389,0.17813139743342626,0.20160254440867115
1.1114062220001415,0.1889470852100716,0.21442806141013113
1.1327098520000618,0.17317203089376446,0.20558782826416497
1.1540076109999973,0.17206362721237725,0.21064856230868864
1.1753052770000068,0.19919243609423656,0.2046396686628115
1.1966339630000675,0.19616653047156474,0.23030460403544564
1.2179201660001129,0.18306181488067877,0.22231491120801464
1.2392581850001534,0.19956224754936153,0.20878134846373858
1.2606169070002124,0.21167758282981478,0.2217287126107928
1.2819220370001858,0.20150885239487476,0.21391359735316742
1.3032180180000523,0.20290251154760786,0.23127316804290565
1.324554833000093,0.19286177690695544,0.20797215386293555
1.345871703000057,0.18841914073545474,0.22135784237898673
1.367231296,0.18555733252771867,0.20171731912455496
1.3885625000000346,0.19964525198949495,0.22132019368471528
1.409856665999996,0.19738305681830876,0.2337881540668433
1.431170462000182,0.17893036314126287,0.23802971780592072
1.452516037000123,0.17730590256015674,0.2097235954269054
1.4738236290002078,0.18160377028139596,0.21868187818895787
1.4951291110000966,0.18464665113367823,0.2132266396184577
1.5164567400001945,0.1822696506965902,0.22499205286564303
1.5377538330001244,0.1365722524009648,0.2698176974230344
1.5590464809999958,0.14118592871624824,0.22398901045884995
1.5803359250000997,0.1706798606883283,0.2349845407420525
1.6016985180001484,0.16493523238443394,0.21189377937222958
1.6229956850002054,0.1675640326818448,0.2033727782424931
1.6442964070001835,0.17482177840093138,0.20593825521838913
1.6655763700000534,0.17602108029857955,0.22033833286266957
1.6868928330000017,0.16905681073744128,0.2012699404079635
1.708184259000063,0.16320576926141844,0.19812720558558355
1.7294781660000351,0.17953152515285944,0.19646233747280878
1.7508021470000583,0.18288847606388495,0.19830151685949382
1.772111870000117,0.18196619527655739,0.21265064495176708
1.7934062210001684,0.16886492542906248,0.19737720371000683
1.8147166290000316,0.1594229568625809,0.20203874881226155
1.8360109250002097,0.16303752444623346,0.19092424315024734
1.857334370000217,0.17509222620329867,0.19192016448581864
1.878640184000005,0.14981109002376353,0.24262383880566957
1.8999313510000773,0.14709106958982118,0.20186880664027193
1.9212163880001756,0.162062763604295,0.1808407077560169
1.942522166000117,0.15715425143549216,0.19971891313490553
1.9638301100001168,0.14547381150087418,0.19713124011187
1.9851119810000453,0.1486217021151354,0.17953003201464698
2.006428555000184,0.16869107043013554,0.20286632739428828
2.02773266600002,0.15047084344478,0.17699429914087458
2.049038944000131,0.13481808967520525,0.15823297627701624
2.070324962000086,0.14756838703058972,0.17646776591897925
2.091620332000048,0.15405267068058373,0.17565771956002532
2.112924647,0.13718697839577915,0.18564599011634214
2.134214092000093,0.1234643647151401,0.1850396473041013
2.155494758000032,0.12320018040022115,0.17966459534318707
2.1768243690000872,0.15357489011448006,0.10586346574868842
2.1981207950000226,0.17642600962317753,0.17941449802038148
2.2194093320001684,0.13576796944382108,0.13281883298363317
2.2407098690000566,0.15308202902475715,0.15650758926648647
2.262028814000132,0.11093578717015284,0.18035936261346883
2.2833424250000007,0.1330846667597048,0.14572404546864706
2.304661592000002,0.13452156853577077,0.15893728961128725
2.325973814000008,0.1348338898384365,0.14664275601621987
2.347284295000009,0.13646185539259428,0.14254746343283436
2.36866444300017,0.14884366080704686,0.15826677338106646
2.389946221000173,0.12653388663542883,0.1308838578937474
2.4112322400001176,0.12795456398536628,0.1357890553819468
2.432557351000014,0.13665489690890387,0.14323052533447012
2.4538553880001928,0.13612701900196655,0.13867602319294592
2.475139147000164,0.13869937259291215,0.16496113786455202
2.496457740000096,0.1258010624184743,0.14650071002346357
2.5177646100000857,0.11991724299835589,0.09020864217710108
2.539061703000016,0.12045294793319954,0.13781692170453236
2.560341795000113,0.09892520044944764,0.14521019295227117
2.581624832000216,0.10931790650230593,0.13386711764146353
2.602942127999995,0.1340776367335018,0.13933171773671255
2.6242838140001368,0.08232303824112336,0.20599717040576437
2.645570110000108,0.10222264823121986,0.13370626024981377
2.666859147000196,0.11030426039034712,0.15754153102478952
2.6881450730002143,0.13025524995445747,0.1701505268091789
2.70945438800004,0.12483617944544709,0.13887665448860018
2.730754980000029,0.11851402621276745,0.13391910059854945
2.752038314000174,0.15117782949866174,0.13500887071179352
2.773351443000138,0.16466921800261505,0.14588454927182393
2.7947174430000814,0.14467922560702917,0.1273133881810786
