rx,ry,lx,ly
0.31955345820014,0.9105881597317192,0.32067031328468315,0.9117351434298728
0.31955345820014,0.9105881597317192,0.32067031328468315,0.9117351434298728
0.32671400627235986,0.8959182944608028,0.32033604736768684,0.9137830733434398
0.26206229791458957,0.9688938399083317,0.35976600106958356,0.8381080792120287
0.3013415690345733,0.910667210072475,0.3392386868405651,0.8724262513698957
0.30786390790863694,0.892999864957903,0.32891123979563647,0.8746981097574379
0.3131058316195777,0.8617193659690112,0.3142013245196251,0.8805756957822154
0.3106899859706298,0.8427002473062443,0.30787405443253946,0.8677943279451954
0.29787096565786975,0.8365489379269,0.30524528911871107,0.832918044690206
0.2972668955398331,0.8248901544665826,0.2930103713908752,0.8422493172995652
0.29822963510578326,0.8149558367181904,0.2924737375325877,0.8259835847466467
0.2881903826408695,0.8282360392038172,0.30245917970890485,0.8145348981341508
0.29925076754774316,0.8046627790783489,0.2964032057828247,0.8098093863884558
0.2942679175967101,0.8049275569696246,0.30442728665681307,0.793919750172535
0.3024175493853101,0.785423989818008,0.30179908035713404,0.8011669502407818
0.29997223866553663,0.7818534599880852,0.30290709229296253,0.7950458676652715
0.2945274383213891,0.7809540406772357,0.3002001627361005,0.7838659075062188
0.30003066938691614,0.7692236419540002,0.30227733357483944,0.7754764519603256
0.3005438090939221,0.7594316464182043,0.3015611284257862,0.7648000124330668
0.2979643403959417,0.7563290855898332,0.3025518922167983,0.7609714891875448
0.29754973820639447,0.7550424271681405,0.3016742144519829,0.7567117887537487
0.2993739301293945,0.7476594887573447,0.2996727061071881,0.7565267613915272
0.2849733038097179,0.7779856456216964,0.3069340284962033,0.7139681006500594
0.2938789368394749,0.7563750879666167,0.30421194415280284,0.7396684062935234
0.2899029354728773,0.7609703521441159,0.29972299406060626,0.7363506184384391
0.2894817654846419,0.7593017297593806,0.2968245812071059,0.7365867557815274
0.29129652207267087,0.7519271930014801,0.29592304934724617,0.7421313304497466
0.28469293440625254,0.7734845450612887,0.29954725991176245,0.726518963089517
0.29049864070692116,0.7537701023349478,0.29567971489450534,0.7415170823147901
0.2884693474430722,0.7504327097889972,0.2928007541141175,0.7425406120478891
0.28602033038050506,0.7471419708637328,0.2933386333513645,0.7422978168719708
0.2867124973497543,0.7516333795636261,0.28989131773633486,0.7458138579428054
0.2831186595754108,0.7457306383329,0.2880783111641808,0.7493825909168642
0.2812361951802473,0.7435380535307367,0.2870520024704252,0.7484109998363943
0.2802230155285744,0.7315232345203486,0.28587474275083596,0.7480617318348327
0.2764195813369768,0.739080885015207,0.28461876690483173,0.752152115515028
0.2759828791720293,0.7272090783714644,0.27880080006489216,0.747229294875171
0.2605370581695244,0.7850927424453947,0.27991946125957495,0.6922342010300274
0.27492357976378756,0.7346060724239933,0.27837519608056205,0.7425110688491806
0.2715471085706546,0.7259928065454759,0.27679450368394604,0.730970700487538
0.2718333905396891,0.7241994053831778,0.2735318831357633,0.738190196769842
0.26796371666761554,0.717946319842479,0.27312636117466926,0.7333484550231422
0.26863463913883917,0.7125643630937973,0.2705938704052268,0.7311017137030251
0.26804846520404363,0.709888087421609,0.2717918711455946,0.7221447289053354
0.2650199372473364,0.699918981478275,0.2711683238447731,0.7243958538026514
0.2649599926062482,0.6967528707588956,0.269884150011422,0.7228216092584483
0.2641995736594853,0.6990840471931962,0.26820297107943336,0.7121217486614748
0.26143140703645956,0.6948953681975045,0.2697037909261553,0.7134207628385888
0.2602282333034035,0.684427236992523,0.2670323206428934,0.707816999899772
0.25809337558637613,0.6853587166736494,0.2642424621118682,0.7119022533910326
0.25780211643636425,0.6876123366599484,0.264318197016387,0.7068116474774286
0.2564276552529678,0.6871574273567602,0.26580332451786076,0.701946209884433
0.2541536721677173,0.6758394626159273,0.2602132916396772,0.70128295703313
0.25197953407202844,0.6744785436170028,0.25902599698590717,0.6984481635326553
0.25053988859996995,0.6697089723252077,0.2590790496877081,0.6994112472232954
0.253328164970624,0.6792672341793604,0.25813402432183435,0.6945653990698688
0.2489781817194169,0.6759736855228903,0.2512722227492406,0.68965585609482
0.24696307401587037,0.6773626620257878,0.25504688048025825,0.6920779057062982
0.24510103556341134,0.6736237036367587,0.24907496548549,0.6916463811211631
0.2474088768883445,0.6740827963782293,0.24924140970856856,0.6848315335721403
0.23974483475643021,0.6653893622205197,0.24576653738466483,0.6868895910249126
